,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE,CLARENDON_ROW
00:00:09,14,14,15,23,22,30,28,10,31,37,24,13,11,30,13,3,18,28,8,8,25,0,0,30,30,17,0,1,34,0,2,22,0,1,17,18,6,1,6,22,15,9,0,25,21,2,11,0,12,0,0,38,17,14,18,8,10,3,0,0,38,0,5,1,29,0,13,29,27,40,6,1,1,21,26,0,2,20,18,30,29,14,20,23,11,21,22,19,7,0,25,25,18,22,27,2,11,0,0,0
00:02:09,14,14,15,23,22,30,28,10,31,37,24,13,11,30,13,3,18,28,8,8,25,0,0,30,30,17,0,1,34,0,2,22,0,1,17,18,6,1,6,22,15,9,0,25,21,2,11,0,12,0,0,38,17,14,18,8,10,3,0,0,38,0,5,1,29,0,13,29,27,40,6,1,1,21,26,0,2,20,18,30,29,14,20,23,11,21,22,19,7,0,25,25,18,22,27,2,11,0,0,0
00:04:09,14,14,15,23,22,30,28,10,31,37,24,13,11,30,13,3,18,28,8,8,25,0,0,30,30,17,0,1,34,0,2,22,0,1,17,18,6,1,6,22,15,9,0,25,21,2,11,0,12,0,0,38,17,14,18,8,10,3,0,0,38,0,5,1,29,0,13,29,27,40,6,1,1,21,26,0,2,20,18,30,29,14,20,23,11,21,22,19,7,0,25,25,18,22,27,2,11,0,0,0
00:06:09,14,14,15,23,22,30,28,10,31,37,24,13,11,30,13,3,18,28,8,8,25,0,0,30,30,17,0,1,34,0,2,22,0,1,17,18,6,1,6,22,15,9,0,25,21,2,11,0,12,0,0,38,17,14,18,8,10,3,0,0,38,0,5,1,29,0,13,29,27,40,6,1,1,21,26,0,2,20,18,30,29,14,20,23,11,21,22,19,7,0,25,25,18,22,27,2,11,0,0,0
00:08:09,14,14,15,23,22,30,28,10,31,37,24,13,11,30,13,3,18,28,8,8,25,0,0,30,30,17,0,1,34,0,2,22,0,1,17,18,6,1,6,22,15,9,0,25,21,2,11,0,12,0,0,38,17,14,18,8,10,3,0,0,38,0,5,1,29,0,13,29,27,40,6,1,1,21,26,0,2,20,18,30,29,14,20,23,11,21,22,19,7,0,25,25,18,22,27,2,11,0,0,0
00:10:09,14,14,15,23,22,30,28,10,31,37,24,13,11,30,13,3,18,28,8,8,25,0,0,30,30,17,0,1,34,0,2,22,0,1,17,18,6,1,6,22,15,9,0,25,21,2,11,0,12,0,0,38,17,14,18,8,10,3,0,0,38,0,5,1,29,0,13,29,27,40,6,1,1,21,26,0,2,20,18,30,29,14,20,23,11,21,22,19,7,0,25,25,18,22,27,2,11,0,0,0
00:12:09,14,14,15,23,22,30,28,10,31,37,24,13,11,30,13,3,18,28,8,8,25,0,0,30,30,17,0,1,34,0,2,22,0,1,17,18,6,1,6,22,15,9,0,25,21,2,11,0,12,0,0,38,17,14,18,8,10,3,0,0,38,0,5,1,29,0,13,29,27,40,6,1,1,21,26,0,2,20,18,30,29,14,20,24,11,21,22,19,7,0,25,25,18,22,27,2,11,0,0,0
00:14:09,14,14,15,23,22,30,28,10,31,37,24,13,11,30,13,3,18,28,8,8,25,0,0,30,30,17,0,1,34,0,2,22,0,1,17,18,6,1,6,22,15,9,0,25,21,2,11,0,12,0,0,38,17,14,18,8,10,3,0,0,38,0,5,1,29,0,13,29,27,40,6,1,1,21,26,0,2,20,18,30,29,14,20,24,11,21,22,19,7,0,25,25,18,22,27,2,11,0,0,0
00:16:08,14,14,15,23,22,30,28,10,31,37,24,13,11,30,13,3,18,28,8,8,25,0,0,30,30,17,0,1,34,0,2,22,0,1,17,18,6,1,6,22,15,9,0,25,21,2,11,0,12,0,0,38,17,14,18,8,10,3,0,0,38,0,5,1,29,0,13,29,27,40,6,1,1,21,26,0,2,20,18,30,29,14,20,24,11,21,22,19,7,0,25,25,18,22,27,2,11,0,0,0
00:18:09,14,14,15,23,22,30,28,10,31,37,24,13,11,30,13,3,18,28,8,8,25,0,0,30,30,17,0,1,34,0,2,22,0,1,17,18,6,1,6,22,15,9,0,25,21,2,11,0,12,0,0,38,17,14,18,8,10,3,0,0,38,0,5,1,29,0,13,29,27,40,6,1,1,21,26,0,2,20,18,30,29,14,20,24,11,21,22,19,7,0,25,25,18,22,27,2,11,0,0,0
00:20:08,14,14,15,23,22,30,28,10,31,37,24,13,11,30,13,3,18,28,8,8,25,0,0,30,30,17,1,1,34,0,2,22,0,1,17,18,6,1,6,22,15,9,0,25,21,2,11,0,12,0,0,38,17,14,18,8,10,3,0,0,38,0,5,1,29,0,13,29,27,40,6,1,1,21,26,0,2,20,18,30,29,14,20,24,11,21,22,19,7,0,25,25,18,22,27,2,11,0,0,0
00:22:09,14,14,15,23,22,30,28,10,31,37,24,13,11,30,13,3,18,28,8,8,25,0,0,30,30,17,1,1,34,0,2,22,0,1,17,18,6,1,6,22,15,9,0,25,21,2,11,0,12,0,0,38,17,14,18,8,10,3,0,0,38,0,5,1,29,0,13,29,27,40,6,1,1,21,26,0,2,20,18,30,29,14,20,24,11,21,22,19,7,0,25,25,18,22,27,2,11,0,0,0
00:24:09,14,14,15,23,22,30,28,10,31,37,24,13,11,30,13,3,18,28,8,8,25,0,0,30,30,17,1,1,34,0,3,22,0,1,17,18,6,1,6,22,15,9,0,25,21,2,11,0,12,0,0,38,17,14,18,8,10,3,0,0,38,0,5,1,29,0,13,29,27,40,6,1,1,21,26,0,2,20,18,30,29,14,20,24,11,21,22,19,7,0,25,25,18,22,27,2,11,0,0,0
00:26:09,14,14,15,23,22,30,28,10,31,37,24,13,11,30,13,3,18,28,8,8,25,0,0,30,30,17,1,1,34,0,3,22,0,1,17,18,6,1,6,22,15,9,0,25,21,2,11,0,12,0,0,38,17,14,18,8,10,3,0,0,38,0,5,1,29,0,13,29,27,40,6,1,1,21,26,0,2,20,18,30,29,14,20,24,11,21,22,19,7,0,25,25,18,22,27,2,11,0,0,0
00:28:08,14,14,15,23,22,30,28,10,31,37,24,13,11,30,13,3,18,28,8,8,25,0,0,30,30,17,1,1,34,0,3,22,0,1,17,18,6,1,6,22,15,9,0,25,21,2,11,0,12,0,0,38,17,14,18,8,10,3,0,0,38,0,5,1,29,0,13,29,27,40,6,1,1,21,26,0,2,20,18,30,29,14,20,24,11,21,22,19,7,0,25,25,18,22,27,2,11,0,0,0
00:30:09,14,14,15,23,22,30,28,10,31,37,24,13,11,30,13,3,18,28,8,8,25,0,0,30,30,17,1,1,34,0,3,22,0,1,17,18,6,1,6,22,15,9,0,25,21,2,11,0,12,0,0,38,17,14,18,8,10,3,0,0,38,0,5,1,29,0,13,29,27,40,6,1,1,21,26,0,2,20,18,30,29,14,20,24,11,21,22,19,7,0,25,25,18,22,27,2,11,0,0,0
00:32:09,14,14,15,23,22,30,28,10,31,37,24,13,11,30,13,3,18,28,8,8,25,0,0,30,30,17,1,1,34,0,3,22,0,1,17,18,6,1,6,22,15,9,0,25,21,2,11,0,12,0,0,38,17,14,18,8,10,3,0,0,38,0,5,1,29,0,13,29,27,40,6,1,1,21,26,0,2,20,18,30,29,14,20,24,11,21,22,19,7,0,25,25,18,22,27,2,11,0,0,0
00:34:09,14,14,15,23,22,30,28,10,31,37,24,13,11,30,13,3,18,28,8,8,25,0,0,30,30,17,1,1,34,0,3,22,0,1,17,18,6,1,6,22,15,9,0,25,21,2,11,0,12,0,0,38,17,14,18,8,10,3,0,0,38,0,5,1,29,0,13,29,27,40,6,1,1,21,26,0,2,20,18,30,29,14,20,24,11,21,22,19,7,0,25,25,18,22,27,2,11,0,0,0
00:36:09,14,14,15,23,22,30,28,10,31,37,24,13,11,30,13,3,18,28,8,8,25,0,0,30,30,17,1,1,34,0,3,22,0,1,17,18,6,1,6,22,15,9,0,25,21,2,11,0,12,0,0,38,17,14,18,8,10,3,0,0,38,0,5,1,29,0,13,29,27,40,6,1,1,21,26,0,2,20,18,30,29,14,20,25,11,21,22,19,7,0,25,25,18,22,27,2,11,0,0,0
00:38:09,14,14,15,23,22,30,28,10,31,37,24,13,11,30,13,3,18,28,8,8,25,0,0,30,30,17,1,1,34,0,3,22,0,1,17,18,6,1,6,22,15,9,0,25,21,2,11,0,12,0,0,38,17,14,18,8,10,3,0,0,38,0,5,1,29,0,13,29,27,40,6,1,1,21,26,0,2,20,18,30,29,14,20,25,11,21,22,19,7,0,25,25,18,22,27,2,11,0,0,0
00:40:09,14,14,15,23,22,30,28,10,31,37,24,13,11,30,13,3,18,28,8,8,25,0,0,30,30,17,1,1,34,0,3,22,0,1,17,18,6,1,6,22,15,9,0,25,21,2,11,0,12,0,0,38,17,14,18,8,10,3,0,0,38,0,5,1,29,0,13,29,27,40,6,1,1,21,26,0,2,20,18,30,29,14,20,25,11,21,22,19,7,0,25,25,18,22,27,2,11,0,0,0
00:42:09,14,14,15,23,22,30,28,10,31,37,24,13,11,30,13,3,18,28,8,8,25,0,0,30,30,17,1,1,34,0,3,22,0,1,17,18,6,1,6,22,15,9,0,25,21,2,11,0,12,0,0,38,17,14,18,8,10,3,0,0,38,0,5,1,29,0,13,29,27,40,6,1,1,21,26,0,2,20,18,30,29,14,20,25,11,21,22,19,7,0,25,25,18,22,27,2,11,0,0,0
00:44:09,14,14,15,23,22,30,28,10,31,37,24,13,11,30,13,3,18,28,8,8,25,0,0,30,30,17,1,1,34,0,3,22,0,1,17,18,6,1,6,22,15,9,0,25,21,2,11,0,12,0,0,38,17,14,18,8,10,3,0,0,38,0,5,1,29,0,13,29,27,40,6,1,1,21,26,0,2,20,18,30,29,14,20,25,11,21,22,19,7,0,25,25,18,22,27,2,11,0,0,0
