Time,Weather,Temperature,Feels_Like,Wind_Speed
00:00:09,Fair,17,17,9
00:02:08,Fair,17,17,9
00:04:09,Fair,17,17,9
00:06:09,Fair,17,17,9
00:08:09,Fair,16,16,3
00:10:09,Fair,16,16,3
00:12:09,Fair,16,16,3
00:14:09,Fair,16,16,3
00:16:08,Fair,16,16,3
00:18:09,Fair,16,16,3
00:20:08,Fair,16,16,3
00:22:09,Fair,16,16,3
00:24:09,Fair,16,16,3
00:26:09,Fair,16,16,3
00:28:09,Fair,16,16,3
00:30:09,Fair,16,16,3
00:32:08,Fair,16,16,3
00:34:09,Fair,16,16,3
00:36:09,Fair,16,16,3
00:38:09,Fair,16,16,3
00:40:09,Fair,16,16,3
00:42:09,Fair,16,16,3
00:44:09,Fair,16,16,3
00:46:08,Fair,16,16,3
00:48:08,Fair,16,16,3
00:50:09,Fair,16,16,3
00:52:09,Fair,16,16,3
00:54:08,Fair,16,16,3
00:56:08,Fair,16,16,3
00:58:09,Fair,16,16,3
01:00:17,Fair,16,16,3
01:02:09,Fair,16,16,3
01:04:09,Fair,16,16,3
01:06:09,Fair,16,16,3
01:08:09,Fair,16,16,3
01:10:08,Fair,16,16,3
01:12:09,Fair,16,16,3
01:14:09,Fair,15,15,9
01:16:09,Fair,15,15,9
01:18:09,Fair,15,15,9
01:20:09,Fair,15,15,9
01:22:09,Fair,15,15,9
01:24:08,Fair,15,15,9
01:26:09,Fair,15,15,9
01:28:09,Fair,15,15,9
01:30:08,Fair,15,15,9
01:32:09,Fair,15,15,9
01:34:09,Fair,15,15,9
01:36:08,Fair,15,15,9
01:38:08,Fair,15,15,9
01:40:09,Fair,15,15,9
01:42:09,Fair,15,15,9
01:44:09,Fair,15,15,9
01:46:08,Fair,15,15,9
01:48:08,Fair,15,15,9
01:50:09,Fair,15,15,9
01:52:09,Fair,15,15,9
01:54:09,Fair,15,15,9
01:56:08,Fair,15,15,9
01:58:08,Fair,15,15,9
02:00:09,Fair,15,15,9
02:02:09,Fair,15,15,9
02:04:09,Fair,15,15,9
02:06:08,Fair,15,15,9
02:08:08,Fair,15,15,9
02:10:09,Fair,15,15,9
02:12:09,Fair,15,15,9
02:14:09,Fair,15,15,9
02:16:08,Fair,15,15,9
02:18:09,Fair,15,15,9
02:20:09,Fair,13,13,1
02:22:08,Fair,13,13,1
02:24:08,Fair,13,13,1
02:26:08,Fair,13,13,1
02:28:09,Fair,13,13,1
02:30:09,Fair,13,13,1
02:32:09,Fair,13,13,1
02:34:09,Fair,13,13,1
02:36:08,Fair,13,13,1
02:38:08,Fair,13,13,1
02:40:09,Fair,13,13,1
02:42:09,Fair,13,13,1
02:44:08,Fair,13,13,1
02:46:09,Fair,13,13,1
02:48:09,Fair,13,13,1
02:50:09,Fair,13,13,1
02:52:09,Fair,13,13,1
02:54:08,Fair,13,13,1
02:56:09,Fair,13,13,1
02:58:09,Fair,13,13,1
03:00:08,Fair,13,13,1
03:02:08,Fair,13,13,1
03:04:09,Fair,13,13,1
03:06:09,Fair,13,13,1
03:08:09,Fair,13,13,1
03:10:08,Fair,13,13,1
03:12:09,Fair,13,13,1
03:14:09,Fair,13,13,8
03:16:09,Fair,13,13,8
03:18:09,Fair,13,13,8
03:20:09,Fair,13,13,8
03:22:09,Fair,13,13,8
03:24:09,Fair,13,13,8
03:26:09,Fair,13,13,8
03:28:09,Fair,13,13,8
03:30:08,Fair,13,13,8
03:32:09,Fair,13,13,8
03:34:08,Fair,13,13,8
03:36:08,Fair,13,13,8
03:38:09,Fair,13,13,8
03:40:08,Fair,13,13,8
03:42:09,Fair,13,13,8
03:44:09,Fair,13,13,8
03:46:08,Fair,13,13,8
03:48:08,Fair,13,13,8
03:50:08,Fair,13,13,8
03:52:09,Fair,13,13,8
03:54:09,Fair,13,13,8
03:56:08,Fair,13,13,8
03:58:09,Fair,13,13,8
04:00:09,Fair,13,13,8
04:02:08,Fair,13,13,8
04:04:09,Fair,13,13,8
04:06:09,Fair,13,13,8
04:08:08,Fair,13,13,8
04:10:09,Fair,13,13,8
04:12:09,Fair,13,13,8
04:14:09,Fair,12,12,1
04:16:08,Fair,12,12,1
04:18:08,Fair,12,12,1
04:20:09,Fair,12,12,1
04:22:08,Fair,12,12,1
04:24:08,Fair,12,12,1
04:26:09,Fair,12,12,1
04:28:09,Fair,12,12,1
04:30:09,Fair,12,12,1
04:32:08,Fair,12,12,1
04:34:09,Fair,12,12,1
04:36:09,Fair,12,12,1
04:38:09,Fair,12,12,1
04:40:08,Fair,12,12,1
04:42:08,Fair,12,12,1
04:44:09,Fair,12,12,1
04:46:09,Fair,12,12,1
04:48:09,Fair,12,12,1
04:50:08,Fair,12,12,1
04:52:08,Fair,12,12,1
04:54:09,Fair,12,12,1
04:56:09,Fair,12,12,1
04:58:08,Fair,12,12,1
05:00:08,Fair,12,12,1
05:02:09,Fair,12,12,1
05:04:09,Fair,12,12,1
05:06:09,Fair,12,12,1
05:08:08,Fair,12,12,1
05:10:09,Fair,12,12,1
05:12:09,Fair,12,12,1
05:14:09,Fair,13,13,3
05:16:08,Fair,13,13,3
05:18:09,Fair,13,13,3
05:20:08,Fair,13,13,3
05:22:09,Fair,13,13,3
05:24:09,Fair,13,13,3
05:26:08,Fair,13,13,3
05:28:08,Fair,13,13,3
05:30:09,Fair,13,13,3
05:32:09,Fair,13,13,3
05:34:09,Fair,13,13,3
