,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE,CLARENDON_ROW
00:00:08,2,5,10,9,37,18,14,12,5,8,11,17,22,15,0,2,29,19,20,9,5,27,5,16,14,9,20,26,0,12,10,29,2,3,14,5,9,35,1,13,4,7,10,11,11,38,29,16,16,3,9,19,40,7,33,2,29,12,28,16,3,16,27,4,1,22,18,18,21,6,4,12,15,28,18,20,9,4,7,17,7,0,7,2,28,32,2,11,40,4,12,17,11,40,8,12,1,1,0,6,20
00:02:09,2,5,10,9,37,18,14,12,5,8,11,17,22,15,0,2,29,19,20,9,5,27,5,16,14,9,20,26,0,12,10,29,2,3,14,5,9,35,1,13,4,7,10,11,11,38,29,16,16,3,9,19,40,7,33,2,29,12,28,16,3,16,27,4,1,22,18,18,21,6,4,12,15,28,18,20,9,4,7,17,7,0,7,2,28,32,2,11,40,4,12,17,11,40,8,12,1,1,0,6,20
00:04:09,2,5,10,9,37,18,14,12,5,8,11,17,22,15,0,2,29,19,20,9,5,27,5,16,14,9,20,26,0,12,10,29,2,3,14,5,9,35,1,13,4,7,10,11,11,38,29,16,16,3,9,19,40,7,33,2,29,12,28,16,3,16,27,4,1,22,18,18,21,6,4,12,15,28,18,20,9,4,7,17,7,0,7,2,28,32,2,11,40,4,12,17,11,40,8,12,1,1,0,6,20
00:06:09,2,5,10,9,37,18,14,12,5,8,11,17,22,15,0,2,29,19,20,9,5,27,5,16,14,9,20,26,0,12,10,29,2,3,14,5,9,35,1,13,4,7,10,11,11,38,29,16,16,3,9,19,40,7,33,2,29,12,28,16,3,16,27,4,1,22,18,18,21,6,4,12,15,28,18,20,9,4,7,17,7,0,7,2,28,32,2,11,40,4,12,17,11,40,8,12,1,1,0,6,20
00:08:09,2,5,10,9,37,18,14,12,5,8,11,17,22,15,0,2,29,19,20,9,5,27,5,16,14,9,20,26,0,12,10,29,2,3,14,5,9,35,1,13,4,7,10,11,11,38,29,16,16,3,9,19,40,7,33,2,29,12,28,16,3,16,27,4,1,22,18,18,21,6,4,12,15,28,18,20,9,4,7,17,7,0,7,2,28,32,2,11,40,4,12,17,11,40,8,12,1,1,0,6,20
00:10:09,2,5,10,9,37,18,14,12,5,8,11,17,22,15,0,2,29,19,20,9,5,27,5,16,14,9,20,26,0,12,10,29,2,3,14,5,9,35,1,13,4,7,10,11,11,38,29,16,16,3,9,19,40,7,33,2,29,12,28,16,3,16,27,4,1,22,18,18,21,6,4,12,15,28,18,20,9,4,7,17,7,0,7,2,28,32,2,11,40,4,12,17,11,40,8,12,1,1,0,6,20
00:12:08,2,5,10,9,37,18,14,12,5,8,11,17,22,15,0,2,29,19,20,9,5,27,5,16,14,10,20,26,0,12,10,29,2,3,14,5,9,35,1,13,4,7,10,11,11,38,29,16,16,3,9,19,40,7,33,2,29,12,28,16,3,16,27,4,1,22,18,18,21,6,4,12,15,28,18,20,9,4,7,17,7,0,7,2,28,32,2,11,40,4,12,17,11,40,8,12,1,1,0,6,20
00:14:09,2,5,10,9,37,18,14,12,5,8,11,17,22,15,0,2,29,19,20,9,5,27,5,16,14,10,20,26,0,12,10,29,2,3,14,5,9,35,1,13,4,7,10,11,11,38,29,16,16,3,9,19,40,7,33,2,29,12,28,16,3,16,27,4,1,22,18,18,21,6,4,12,15,28,18,20,9,4,7,17,7,0,7,2,28,32,2,11,40,4,12,17,11,40,8,12,1,1,0,6,20
00:16:09,2,5,10,9,37,18,14,12,5,8,11,17,23,15,0,2,29,19,20,9,5,27,5,16,14,10,20,26,0,12,10,29,2,3,14,5,9,35,1,13,4,7,10,11,11,38,29,16,16,3,9,19,40,7,33,2,29,12,28,16,3,16,27,4,1,22,18,18,21,6,4,12,15,28,18,20,9,4,7,17,7,0,7,2,28,32,2,11,40,4,12,17,11,40,8,12,1,1,0,6,20
00:18:08,2,5,10,9,37,18,14,12,5,8,11,17,23,15,0,2,29,19,20,9,5,27,5,16,14,10,20,26,0,12,10,29,2,3,14,5,9,35,1,13,4,7,10,11,11,38,29,16,16,3,9,19,40,7,33,2,29,12,28,16,3,16,27,4,1,22,18,18,21,6,4,12,15,28,18,20,9,4,7,17,7,0,7,2,28,32,2,11,40,4,12,17,11,40,8,12,1,1,0,6,20
00:20:09,2,5,10,9,37,18,14,12,5,8,11,17,23,15,0,2,29,19,20,9,5,27,5,16,14,10,20,26,0,12,10,29,2,3,14,5,9,35,1,13,4,7,10,11,11,38,29,16,16,3,9,19,40,7,33,2,29,12,28,16,3,16,27,4,1,22,18,18,21,6,4,12,15,28,18,20,9,4,7,17,7,0,7,2,28,32,2,11,40,4,12,17,11,40,8,12,1,1,0,6,20
00:22:09,2,5,10,9,37,18,14,12,5,8,11,17,23,15,0,2,29,19,20,9,5,27,5,16,14,10,20,26,0,12,10,29,2,3,14,5,9,35,1,13,4,7,10,11,11,38,29,16,16,3,9,19,40,7,33,2,29,12,28,16,3,16,27,4,1,22,18,18,21,6,4,12,15,28,18,20,9,4,7,17,7,0,7,2,28,32,2,11,40,4,12,17,11,40,8,12,1,1,0,6,20
00:24:09,2,5,10,9,37,18,14,12,5,8,11,17,23,15,0,2,29,19,20,9,5,27,5,16,14,10,20,26,0,12,10,29,2,3,14,5,9,35,1,13,4,7,10,11,11,38,29,16,16,3,9,19,40,7,33,2,29,12,28,16,3,16,27,4,1,22,18,18,21,6,4,12,15,28,18,20,9,4,7,17,7,0,7,2,28,32,2,11,40,4,12,18,11,40,8,12,1,1,0,6,20
00:26:08,2,5,10,9,37,18,14,12,5,8,11,17,23,15,0,2,29,19,20,9,5,27,5,16,14,10,20,26,0,12,10,29,2,3,14,5,9,35,1,13,4,7,10,11,11,38,29,16,16,3,9,19,40,7,33,2,29,12,28,16,3,16,27,4,1,22,18,18,21,6,4,12,15,28,18,20,9,4,7,17,7,0,7,2,28,32,2,11,40,4,12,18,11,40,8,12,1,1,0,6,20
00:28:09,2,5,10,9,37,18,14,12,5,8,11,17,23,15,0,2,29,19,20,9,5,27,5,16,14,10,20,26,0,12,10,29,2,3,14,5,9,35,1,13,4,7,10,11,11,38,29,16,16,3,9,19,40,7,33,2,29,12,28,16,3,16,27,4,1,22,18,18,21,6,4,12,15,28,18,20,9,4,7,17,7,0,7,2,28,32,2,11,40,4,12,18,11,40,8,12,1,1,0,6,20
00:30:09,2,5,10,9,37,18,14,12,5,8,11,17,23,15,0,2,29,19,20,9,5,27,5,16,14,10,20,26,0,12,10,29,2,3,14,5,9,35,1,13,4,7,10,11,11,38,29,16,16,3,9,19,40,7,33,2,29,12,28,16,3,16,27,4,1,22,18,18,21,6,4,12,15,28,18,20,9,4,7,17,7,0,7,2,28,32,2,11,40,4,12,18,11,40,8,12,1,1,0,6,20
00:32:09,2,5,10,9,37,18,14,12,5,8,11,17,23,15,0,2,29,19,20,9,5,27,5,16,14,10,20,26,0,12,10,29,2,3,14,5,9,35,1,13,4,7,10,11,11,38,29,16,16,3,9,19,40,7,33,2,29,12,28,16,3,16,27,4,1,22,18,18,21,6,4,12,15,28,18,20,9,4,7,17,7,0,7,2,29,32,2,11,40,4,12,18,11,40,8,12,1,1,0,6,20
00:34:08,2,5,10,9,37,18,14,12,5,8,11,17,23,15,0,2,29,19,20,9,5,27,5,16,14,10,20,26,0,12,10,29,2,3,14,5,9,35,1,13,4,7,10,11,11,38,29,16,16,3,9,19,40,7,33,2,29,12,28,16,3,16,27,4,1,22,18,18,21,6,4,12,15,28,18,20,9,4,7,17,7,0,7,2,29,32,2,11,40,4,12,18,11,40,8,12,1,1,0,6,20
00:36:09,2,5,10,9,37,18,14,12,5,8,11,17,23,15,0,2,29,19,20,9,5,27,5,16,14,10,20,26,0,12,10,29,2,3,14,5,9,35,1,13,4,7,10,11,11,38,29,16,16,3,9,19,40,7,33,2,29,12,28,16,3,16,27,4,1,22,18,18,21,6,4,12,15,28,18,20,9,4,7,17,7,0,7,2,29,32,2,11,40,4,12,18,11,40,8,12,1,1,0,6,20
00:38:09,2,5,10,9,37,18,14,12,5,8,11,17,23,15,0,2,29,19,20,9,5,27,5,16,14,10,20,26,0,12,10,29,2,3,14,5,9,35,1,13,4,7,10,11,11,38,29,16,16,3,9,19,40,7,33,2,29,12,28,16,3,16,27,4,1,22,18,18,21,6,4,12,15,28,18,20,9,4,7,17,7,0,7,2,29,32,2,11,40,4,12,18,11,40,8,12,1,1,0,6,20
00:40:08,2,5,10,9,37,18,14,12,5,8,11,17,23,15,0,2,29,19,20,9,5,27,5,16,14,10,20,26,0,12,10,29,2,3,14,5,9,35,1,13,4,7,10,11,11,38,29,16,16,3,9,19,40,7,33,2,29,12,28,16,3,16,27,4,1,22,18,18,21,6,4,12,15,28,18,20,9,4,7,17,7,0,7,2,29,32,2,11,40,4,12,18,11,40,8,12,1,1,0,6,20
