,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE,CLARENDON_ROW
00:00:09,11,6,0,13,24,14,27,15,9,27,5,11,22,30,18,0,18,30,6,0,9,18,0,9,27,5,5,21,31,8,1,16,7,3,15,7,21,8,5,2,18,15,2,9,9,0,9,0,16,14,7,38,30,35,23,12,7,6,3,13,21,4,13,7,30,16,25,18,37,20,1,1,12,12,11,0,21,9,26,27,9,17,12,11,21,27,8,25,4,22,27,3,33,13,29,19,15,3,14,2
00:02:09,11,6,0,13,24,14,27,15,9,27,5,11,22,30,18,0,18,30,6,0,9,18,0,9,27,5,5,21,31,8,1,16,7,3,15,7,21,8,5,2,18,15,2,9,9,0,9,0,16,14,7,38,30,35,23,12,7,6,3,13,21,4,13,7,30,16,25,18,37,20,1,1,12,12,11,0,21,9,26,27,9,17,12,11,21,27,8,25,4,22,27,3,33,13,29,19,15,3,14,2
00:04:09,11,6,0,13,24,14,27,15,9,27,5,11,22,30,18,0,18,30,6,0,9,18,0,9,27,5,5,21,31,8,1,16,7,3,15,7,21,8,5,2,18,15,2,9,9,0,9,0,16,14,7,38,30,35,23,12,7,6,3,13,21,4,13,7,30,16,25,18,37,20,1,1,12,12,11,0,21,9,26,27,9,17,12,11,21,27,8,25,4,22,27,3,33,13,29,19,15,3,14,2
00:06:09,7,6,0,13,24,14,27,15,9,27,5,11,22,30,18,0,18,30,6,0,9,18,0,9,27,5,5,21,31,8,1,16,7,3,15,7,21,8,5,2,18,15,2,9,9,0,9,0,16,14,7,38,30,35,23,12,7,6,3,13,21,4,13,7,30,16,25,18,37,20,1,1,12,12,11,0,21,9,26,27,9,17,12,11,21,27,8,25,4,22,27,3,33,13,29,19,15,3,14,2
00:08:08,7,6,0,13,24,14,27,15,9,27,5,11,22,30,18,0,18,30,6,0,9,18,0,9,27,5,5,21,31,8,1,16,7,3,15,7,21,8,5,2,18,15,2,9,9,0,9,0,16,14,7,38,30,35,23,12,7,6,3,13,21,4,13,7,30,16,25,18,37,20,1,1,12,12,11,0,21,9,26,27,9,17,12,11,21,27,8,25,4,22,27,3,33,13,29,19,15,3,14,2
00:10:09,7,6,0,13,24,14,27,15,9,27,5,11,22,30,18,0,18,30,6,0,9,18,0,9,27,5,5,21,31,8,1,16,7,3,15,7,21,8,5,2,18,15,2,9,9,0,9,0,16,14,7,38,30,35,23,12,7,6,3,13,21,4,13,7,30,16,25,18,37,20,1,1,12,12,11,0,21,9,26,27,9,17,12,11,21,27,8,25,4,22,27,3,33,13,29,19,15,3,14,2
00:12:09,7,6,0,13,24,14,27,15,9,27,5,11,22,30,18,0,18,30,6,0,9,18,0,9,27,5,5,21,31,8,1,16,7,3,15,7,21,8,5,2,18,15,2,9,9,0,9,0,16,14,7,38,30,35,23,12,7,6,3,13,21,4,13,7,30,16,25,18,37,20,1,1,12,12,11,0,21,9,26,27,9,17,12,11,21,27,8,25,4,22,27,11,33,13,29,19,15,3,14,2
00:14:08,7,6,0,13,24,14,27,15,9,27,5,11,22,30,18,0,18,30,6,0,9,18,0,9,27,5,5,21,31,8,1,16,7,3,15,7,21,8,5,2,18,15,2,9,9,0,9,0,16,14,7,38,30,35,23,12,7,6,3,13,21,4,13,7,30,16,25,18,37,20,1,1,12,12,11,0,21,9,26,27,9,17,12,11,21,27,8,25,4,22,27,19,33,13,29,19,15,3,14,2
00:16:09,7,6,0,13,24,14,27,15,9,27,5,11,22,30,18,0,18,30,6,0,9,18,0,9,27,5,5,21,31,8,1,16,7,3,15,7,21,8,5,2,18,15,2,9,9,0,9,0,16,14,7,38,30,35,23,12,7,6,3,13,21,4,13,7,30,16,25,18,37,20,1,1,12,12,11,0,21,9,26,27,9,17,12,11,21,27,8,25,4,22,27,19,33,13,29,19,15,3,14,2
00:18:09,7,6,0,13,24,14,27,15,9,27,5,11,22,30,18,0,18,30,6,0,9,18,0,9,27,5,5,21,31,8,1,16,7,3,15,7,21,8,5,2,18,15,2,9,9,0,9,0,16,14,7,38,30,35,23,12,7,6,3,13,21,4,13,7,30,16,25,18,37,20,1,1,12,12,11,0,21,9,26,27,9,17,12,11,21,27,8,25,4,22,27,21,33,13,29,19,15,3,14,2
