,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE,CLARENDON_ROW
00:00:09,4,1,6,30,40,35,27,6,31,37,37,21,20,29,8,4,27,19,1,0,4,2,0,27,30,0,0,8,18,2,2,27,9,13,20,12,2,7,0,6,12,2,6,6,29,10,0,0,14,6,0,26,22,16,7,0,10,4,1,4,4,3,15,1,29,0,31,40,38,23,2,9,3,29,19,1,1,20,30,30,16,19,13,28,32,30,39,7,9,4,30,25,40,22,17,8,1,0,1,5
00:02:09,4,1,6,30,40,35,27,6,31,37,37,21,20,29,8,4,27,19,1,0,4,2,0,27,30,0,0,8,18,2,2,27,9,13,20,12,2,7,0,6,12,2,6,6,29,10,0,0,14,6,0,26,22,16,7,0,10,4,1,4,4,3,15,1,29,0,31,40,38,23,2,9,3,29,19,1,1,20,30,30,16,19,13,28,32,30,39,7,9,4,30,25,40,22,17,8,1,0,1,5
00:04:09,4,1,6,30,40,35,27,6,31,37,37,21,20,29,8,4,27,19,1,0,4,2,0,27,30,0,0,8,18,2,2,27,9,13,20,12,2,7,0,6,12,2,6,6,29,10,0,0,14,6,0,26,22,16,7,0,10,4,1,4,4,3,15,1,29,0,31,40,38,23,2,9,3,29,19,1,1,20,30,30,16,19,13,28,32,30,39,7,9,4,30,25,40,22,17,8,1,0,1,5
00:06:09,4,1,6,30,40,35,27,6,31,37,37,21,20,29,8,4,27,19,1,0,4,2,0,27,30,0,0,8,18,2,2,27,9,13,20,12,2,7,0,6,12,2,6,6,29,10,0,0,14,6,0,26,22,16,7,0,10,4,1,4,4,3,15,1,29,0,31,40,38,23,2,9,3,29,19,1,1,20,30,30,16,19,13,28,32,30,39,7,9,4,30,25,40,22,17,8,1,0,1,5
00:08:09,4,1,6,30,40,35,27,6,31,37,37,21,20,29,8,4,27,19,1,0,4,2,0,27,30,0,0,8,18,2,2,27,9,13,20,12,2,7,0,6,12,2,6,6,29,10,0,0,14,6,0,26,22,16,7,0,10,6,1,4,4,3,15,1,29,0,31,40,38,23,2,9,3,29,19,1,1,20,30,30,16,19,13,28,32,30,39,7,9,4,30,25,40,22,17,8,1,0,1,5
00:10:09,4,1,6,30,40,35,27,6,31,37,37,21,20,29,8,4,27,19,1,0,4,2,0,27,30,0,0,8,18,2,2,27,9,13,20,12,2,7,0,6,12,2,6,6,29,10,0,0,14,6,0,26,22,16,7,0,10,6,1,4,4,3,15,1,29,0,31,40,38,23,2,9,3,29,19,1,1,20,30,30,16,19,13,28,32,30,39,7,9,4,30,25,40,22,17,8,1,0,1,5
00:12:08,4,1,6,30,40,35,27,6,31,37,37,21,20,29,8,4,27,19,1,0,4,2,0,27,30,0,0,8,18,2,2,27,9,13,20,12,2,7,0,6,12,2,6,6,29,10,0,0,14,6,0,26,22,16,7,0,10,6,1,4,4,3,15,1,29,0,31,40,38,23,2,9,3,29,19,1,1,20,30,30,16,20,13,28,32,30,39,7,9,4,30,25,40,22,17,8,1,0,1,5
00:14:08,4,1,6,30,40,35,27,6,31,37,37,21,20,29,8,4,27,19,1,0,4,2,0,27,30,0,0,8,18,2,2,27,9,13,20,12,2,7,0,6,12,2,6,6,29,10,0,0,14,6,0,26,22,16,7,0,10,6,1,4,4,3,15,1,29,0,31,40,38,23,2,9,3,29,19,1,1,20,30,30,16,20,13,28,32,30,39,7,9,4,30,25,40,22,17,8,1,0,1,5
00:16:09,4,1,6,30,40,35,27,6,31,37,37,21,20,29,8,4,27,19,1,0,4,2,0,27,30,0,0,8,18,2,2,27,9,13,20,12,2,7,0,6,12,2,6,6,29,10,0,0,14,6,0,26,22,16,7,0,10,6,1,4,4,3,15,1,29,0,31,40,38,23,2,9,3,29,19,1,1,20,30,30,16,20,13,28,32,30,39,7,9,4,30,25,40,22,17,8,1,0,1,5
00:18:08,4,1,6,30,40,35,27,6,31,37,37,21,20,29,8,4,27,19,1,0,4,2,0,27,30,0,0,8,18,2,2,27,9,13,20,12,2,7,0,6,12,2,6,6,29,10,0,0,14,6,0,26,22,16,7,0,10,6,1,4,4,3,15,1,30,0,31,40,38,23,2,9,3,29,19,1,1,20,30,30,16,20,13,28,32,30,39,7,9,4,30,25,40,22,17,8,1,0,1,5
