,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:00:09,19,14,1,20,16,14,28,18,3,20,23,7,22,30,0,11,19,23,22,1,6,29,6,7,14,1,21,25,17,13,0,26,5,20,4,5,16,28,9,30,15,4,6,8,9,5,23,10,25,10,15,1,40,28,24,12,26,19,7,14,2,21,33,4,3,5,6,9,4,4,26,2,14,3,4,25,23,15,2,9,15,6,4,4,11,23,17,10,32,8,19,23,23,33,5,21,23,12,2,2,7
00:02:09,19,14,1,20,16,14,28,18,3,20,23,7,22,30,0,11,19,23,22,1,6,29,6,7,14,1,21,25,17,13,0,26,5,20,4,5,16,28,9,30,15,4,6,8,9,5,23,10,25,10,15,1,40,28,24,12,26,19,7,14,2,21,33,4,3,5,6,9,4,4,26,2,14,3,4,25,23,15,2,9,15,6,4,4,11,23,17,10,32,8,19,23,23,33,5,21,23,12,2,2,7
00:04:09,19,14,1,20,16,14,28,18,3,20,23,7,22,30,0,11,19,23,22,1,6,29,6,7,14,1,21,25,17,13,0,26,5,20,4,5,16,28,9,30,15,4,6,8,9,5,23,10,25,10,15,1,40,28,24,12,26,19,7,14,2,21,33,4,3,5,6,9,4,4,26,2,14,3,4,25,23,15,2,9,15,6,4,4,11,23,17,10,32,8,19,23,23,33,5,21,23,12,2,2,7
00:06:09,19,14,1,20,16,14,28,18,3,20,23,7,22,30,0,11,19,23,22,1,6,29,6,7,14,1,21,25,17,13,0,26,5,20,4,5,16,28,9,30,15,4,6,8,9,5,23,10,25,10,15,1,40,28,24,12,26,19,7,14,2,21,33,4,3,5,6,9,4,4,26,2,14,3,4,25,23,15,2,9,15,6,4,4,11,23,17,10,32,8,19,23,23,33,5,21,23,12,2,2,7
00:08:09,19,14,1,20,16,14,28,18,3,20,23,7,22,30,0,11,19,24,22,1,6,29,6,7,14,1,21,25,17,13,0,26,5,20,4,5,16,28,9,30,15,4,6,8,9,5,23,10,25,10,15,1,40,28,24,12,26,19,7,14,2,21,33,4,3,5,6,9,4,4,26,2,14,3,4,25,23,15,2,9,15,6,4,4,11,23,17,10,32,8,19,23,23,33,5,21,23,12,2,2,7
00:10:08,19,14,1,20,16,14,28,18,3,20,23,7,22,30,0,11,19,24,22,1,6,29,6,7,14,1,21,25,17,13,0,26,5,20,4,5,16,28,9,30,15,4,6,8,9,5,23,10,25,10,15,1,40,28,24,12,26,19,7,14,2,21,33,4,3,5,6,9,4,4,26,2,14,3,4,25,23,15,2,9,15,6,4,4,11,23,17,10,32,8,19,23,23,33,5,21,23,12,2,2,7
00:12:08,19,14,1,20,16,14,28,18,3,20,23,7,22,30,0,11,19,24,22,1,6,29,6,7,14,1,21,25,17,13,0,26,5,20,4,5,16,28,9,30,15,4,6,8,9,5,23,10,25,10,15,1,40,28,24,12,26,19,7,14,2,21,33,4,3,5,6,9,4,4,26,2,14,3,4,25,23,15,2,9,15,6,4,4,11,23,17,10,32,8,19,23,23,33,5,21,23,12,2,2,7
00:14:09,19,14,1,20,16,14,28,18,3,20,23,7,22,30,0,11,19,24,22,1,6,29,6,7,14,1,21,25,17,13,0,27,5,20,4,5,16,28,9,30,15,4,6,8,9,5,23,10,25,10,15,1,40,28,24,12,26,19,7,14,2,21,33,4,3,5,6,9,4,4,26,2,14,3,4,25,23,15,2,9,15,6,4,4,11,23,17,10,32,8,19,23,23,33,5,21,23,12,2,2,7
00:16:08,19,14,1,20,16,14,28,18,3,20,23,7,22,30,0,11,19,24,22,1,6,29,6,7,14,1,21,25,17,13,0,27,5,20,4,5,16,28,9,30,15,4,6,8,9,5,23,10,25,10,15,1,40,28,24,12,26,19,7,14,2,21,33,4,3,5,6,9,4,4,26,2,14,3,4,25,23,15,2,9,15,6,4,4,11,23,17,10,32,8,19,23,23,33,5,21,23,12,2,2,7
00:18:09,19,14,1,20,16,14,28,18,3,20,23,7,22,30,0,11,19,24,22,1,6,29,6,7,14,1,21,25,17,13,0,27,5,20,4,5,17,28,9,30,15,4,6,8,9,5,23,10,25,10,15,1,40,28,24,12,26,19,7,14,2,21,33,4,3,5,6,9,4,4,26,2,14,3,4,25,23,15,2,9,15,6,4,4,11,23,17,10,32,8,19,23,23,33,5,21,23,12,2,2,7
