,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE,CLARENDON_ROW
00:00:08,0,1,0,30,40,35,30,10,38,33,16,11,25,29,26,0,22,30,4,6,16,2,10,30,30,0,1,0,12,0,2,30,12,3,20,20,33,0,9,0,8,0,9,10,32,2,1,6,4,11,10,39,29,13,1,8,2,2,15,1,13,1,7,0,24,4,14,36,24,17,1,16,13,29,12,1,20,9,23,30,17,11,20,19,37,26,37,24,3,1,7,21,28,12,16,3,7,0,9,6
00:02:08,0,1,0,30,40,35,30,10,38,33,16,11,25,29,26,0,22,30,4,6,16,2,10,30,30,0,1,0,12,0,2,30,12,3,20,20,33,0,9,0,8,0,9,10,32,2,1,6,4,11,10,39,29,13,1,8,2,2,15,1,13,1,7,0,24,4,14,36,24,17,1,16,13,29,12,1,20,9,23,30,17,11,20,19,37,26,37,24,3,1,7,21,28,12,16,3,7,0,9,6
00:04:09,0,1,0,30,40,35,30,10,38,33,16,11,25,29,26,0,22,30,4,6,16,2,10,30,30,0,1,0,12,0,2,30,12,3,20,20,33,0,9,0,8,0,9,10,32,2,1,6,4,11,10,39,29,13,1,8,2,2,15,1,13,1,7,0,24,4,14,36,24,17,1,16,13,29,12,1,20,9,23,30,17,11,20,19,37,26,37,24,3,1,7,21,28,12,16,3,7,0,9,6
00:06:08,0,1,0,30,40,35,30,10,38,33,16,11,25,29,26,0,22,30,4,6,16,2,10,30,30,0,1,0,12,0,2,30,12,3,20,20,33,0,9,0,8,0,9,10,32,2,1,6,4,11,10,39,29,13,1,8,2,2,15,1,13,1,7,0,24,4,14,36,24,18,1,16,13,29,12,1,20,9,23,30,17,11,20,19,37,26,37,24,3,1,7,21,28,12,16,3,7,0,9,6
00:08:09,0,1,0,30,40,35,30,10,38,33,16,11,25,29,26,0,22,30,4,6,16,2,10,30,30,0,1,0,12,0,2,30,12,3,20,20,33,0,9,0,8,0,9,10,32,2,1,6,4,11,10,39,29,13,1,8,2,2,15,1,13,1,7,0,24,4,14,36,24,18,1,16,13,29,12,1,20,9,23,30,17,11,20,19,37,26,37,24,3,1,7,21,28,12,16,3,7,0,9,6
00:10:09,0,1,0,30,40,35,30,10,38,33,16,11,25,29,26,0,22,30,4,6,16,2,10,30,30,0,1,0,12,0,2,30,12,3,20,20,33,0,9,0,8,0,9,10,32,2,1,6,4,11,10,39,29,13,1,8,2,2,15,1,13,1,7,0,24,4,14,36,24,18,1,16,13,29,12,1,20,10,23,30,17,11,20,19,37,26,37,24,3,1,7,21,28,12,16,3,7,0,9,6
00:12:09,0,1,0,30,40,35,30,10,38,33,16,11,25,29,26,0,22,30,4,6,16,2,10,30,30,0,1,0,12,0,2,30,12,3,20,20,33,0,9,0,8,0,9,10,32,2,1,6,4,11,10,39,29,13,1,8,2,2,15,1,13,1,7,0,24,4,14,36,24,18,1,16,14,29,12,1,20,10,23,30,17,11,20,19,37,26,37,24,3,1,7,21,28,12,16,3,7,0,9,6
00:14:08,0,1,0,30,40,35,30,10,38,33,16,11,25,29,26,0,22,30,4,6,16,2,10,30,30,0,1,0,12,0,2,30,12,3,20,20,33,0,9,0,8,0,9,10,32,2,1,6,4,11,10,39,29,13,1,8,2,2,15,1,13,1,7,0,24,4,14,36,24,18,1,16,14,29,12,1,20,10,23,30,17,11,20,19,37,26,37,24,3,1,7,21,28,12,16,3,7,0,9,6
00:16:09,0,1,0,30,40,35,30,10,38,33,16,11,25,29,26,0,22,30,4,6,16,2,10,30,30,0,1,0,12,0,2,30,12,3,20,20,33,0,9,0,8,0,9,10,32,2,1,6,4,11,10,39,29,13,1,8,2,2,15,1,13,1,7,0,24,4,14,36,24,18,1,16,14,29,12,1,20,10,23,30,17,11,20,19,37,27,37,24,3,1,7,21,28,13,16,3,7,0,9,6
00:18:09,0,1,0,30,40,35,30,10,38,33,16,11,25,29,26,0,22,30,4,6,17,2,10,30,30,0,1,0,12,0,2,30,12,3,20,20,33,0,9,0,8,0,9,10,32,2,1,6,4,11,10,39,29,13,1,8,2,2,15,1,13,1,7,0,24,4,14,36,24,18,1,16,14,29,12,1,20,10,23,30,17,11,20,19,37,27,37,24,3,1,7,21,28,13,16,3,7,0,9,6
00:20:08,0,1,0,30,40,35,30,10,38,33,16,11,25,29,26,0,22,30,4,6,17,2,10,30,30,0,1,0,12,0,2,30,12,3,20,20,33,0,9,0,8,0,9,10,32,2,1,6,4,11,10,39,29,13,1,8,2,2,15,1,13,1,7,0,24,4,14,36,24,18,1,16,14,29,12,1,20,10,23,30,17,11,20,19,37,27,37,24,3,1,7,21,28,13,16,3,7,0,9,6
00:22:09,0,1,0,30,40,35,30,10,38,33,16,11,25,29,26,0,22,30,4,6,17,2,10,30,30,0,1,0,12,0,2,30,12,3,20,20,33,0,9,0,8,0,9,10,33,2,1,6,4,11,10,39,29,14,1,8,2,2,15,1,13,1,7,0,24,4,14,36,24,18,1,16,14,29,12,1,20,10,23,30,17,11,20,19,37,27,37,24,3,1,7,21,28,13,16,3,7,0,9,6
00:24:09,0,1,0,30,40,35,30,10,38,33,16,11,25,29,26,0,22,30,4,6,17,2,10,30,30,0,1,0,12,0,2,30,12,3,20,20,33,0,9,0,8,0,9,10,33,2,1,6,4,11,10,39,29,14,1,8,2,2,15,1,13,1,7,0,24,4,14,36,24,18,1,16,14,29,12,1,20,10,23,30,17,11,20,19,37,27,37,24,3,1,7,21,28,13,16,3,7,0,9,6
00:26:08,0,1,0,30,40,35,30,10,38,33,16,11,25,29,26,0,22,30,4,6,17,2,10,30,30,0,1,0,12,0,2,30,12,3,20,20,33,0,9,0,8,0,9,10,33,2,1,6,4,11,10,39,29,14,1,8,2,2,15,1,13,1,7,0,24,4,14,36,24,18,1,16,14,29,12,1,20,10,23,30,17,11,20,19,37,27,37,24,3,1,7,21,28,13,16,3,7,0,9,6
