Time,Weather,Temperature,Feels_Like,Wind_Speed
00:00:09,Fair,8,8,calm
00:02:08,Fair,8,8,calm
00:04:08,Fair,8,8,calm
00:06:09,Fair,8,8,calm
00:08:09,Fair,8,8,calm
00:10:09,Fair,8,8,calm
00:12:09,Fair,8,8,calm
00:14:08,Fair,8,8,calm
00:16:08,Fair,8,8,calm
00:18:09,Fair,8,8,3
00:20:09,Fair,8,8,3
00:22:08,Fair,8,8,3
00:24:08,Fair,8,8,3
00:26:09,Fair,8,8,3
00:28:09,Fair,8,8,3
00:30:08,Fair,8,8,3
00:32:09,Fair,8,8,3
00:34:09,Fair,8,8,3
00:36:09,Fair,8,8,3
00:38:08,Fair,8,8,3
00:40:09,Fair,8,8,3
00:42:09,Fair,8,8,3
00:44:08,Fair,8,8,3
00:46:08,Fair,8,8,3
00:48:09,Fair,8,8,3
00:50:09,Fair,8,8,3
00:52:08,Fair,8,8,3
00:54:08,Fair,8,8,3
00:56:09,Fair,8,8,3
00:58:09,Fair,8,8,3
01:00:16,Fair,8,8,3
01:02:09,Fair,8,8,3
01:04:08,Fair,8,8,3
01:06:09,Fair,8,8,3
01:08:09,Fair,8,8,3
01:10:09,Fair,8,8,3
01:12:08,Fair,8,7,9
01:14:09,Fair,8,7,9
01:16:09,Fair,8,7,9
01:18:08,Fair,8,7,9
01:20:09,Fair,8,7,9
01:22:09,Fair,8,7,9
01:24:09,Fair,8,7,9
01:26:09,Fair,8,7,9
01:28:08,Fair,8,7,9
01:30:09,Fair,8,7,9
01:32:08,Fair,8,7,9
01:34:09,Fair,8,7,9
01:36:09,Fair,8,7,9
01:38:08,Fair,8,7,9
01:40:08,Fair,8,7,9
01:42:09,Fair,8,7,9
01:44:09,Fair,8,7,9
01:46:09,Fair,8,7,9
01:48:08,Fair,8,7,9
01:50:09,Fair,8,7,9
01:52:09,Fair,8,7,9
01:54:09,Fair,8,7,9
01:56:09,Fair,8,7,9
01:58:09,Fair,8,7,9
02:00:09,Fair,8,7,9
02:02:08,Fair,8,7,9
02:04:08,Fair,8,7,9
02:06:09,Fair,8,7,9
02:08:09,Fair,8,7,9
02:10:08,Fair,8,7,9
02:12:09,Fair,8,7,11
02:14:09,Fair,8,7,11
02:16:08,Fair,8,7,11
02:18:09,Fair,8,7,11
02:20:08,Fair,8,7,11
02:22:09,Fair,8,7,11
02:24:09,Fair,8,7,11
02:26:09,Fair,8,7,11
02:28:08,Fair,8,7,11
02:30:09,Fair,8,7,11
02:32:09,Fair,8,7,11
02:34:08,Fair,8,7,11
02:36:09,Fair,8,7,11
02:38:09,Fair,8,7,11
02:40:08,Fair,8,7,11
02:42:09,Fair,8,7,11
02:44:09,Fair,8,7,11
02:46:08,Fair,8,7,11
02:48:09,Fair,8,7,11
02:50:09,Fair,8,7,11
02:52:08,Fair,8,7,11
02:54:08,Fair,8,7,11
02:56:09,Fair,8,7,11
02:58:09,Fair,8,7,11
03:00:08,Fair,8,7,11
03:02:08,Fair,8,7,11
03:04:09,Fair,8,7,11
03:06:09,Fair,8,7,11
03:08:09,Fair,8,7,11
03:10:08,Fair,8,7,11
03:12:08,Fair,10,10,14
03:14:09,Fair,10,10,14
03:16:09,Fair,10,10,14
03:18:08,Fair,10,10,14
03:20:09,Fair,10,10,14
03:22:08,Fair,10,10,14
03:24:09,Fair,10,10,14
03:26:09,Fair,10,10,14
03:28:09,Fair,10,10,14
03:30:08,Fair,10,10,14
03:32:09,Fair,10,10,14
03:34:09,Fair,10,10,14
03:36:09,Fair,10,10,14
03:38:09,Fair,10,10,14
03:40:09,Fair,10,10,14
03:42:08,Fair,10,10,14
03:44:09,Fair,10,10,14
03:46:09,Fair,10,10,14
03:48:09,Fair,10,10,14
03:50:08,Fair,10,10,14
03:52:09,Fair,10,10,14
03:54:09,Fair,10,10,14
03:56:09,Fair,10,10,14
03:58:09,Fair,10,10,14
04:00:09,Fair,10,10,14
04:02:09,Fair,10,10,14
04:04:08,Fair,10,10,14
04:06:09,Fair,10,10,14
04:08:09,Fair,10,10,14
04:10:08,Fair,10,10,14
04:12:08,Fair,10,10,14
04:14:09,Fair,10,10,14
04:16:09,Fair,10,10,14
04:18:08,Fair,8,6,14
04:20:09,Fair,8,6,14
04:22:09,Fair,8,6,14
04:24:09,Fair,8,6,14
04:26:08,Fair,8,6,14
04:28:08,Fair,8,6,14
04:30:09,Fair,8,6,14
04:32:09,Fair,8,6,14
04:34:09,Fair,8,6,14
04:36:08,Fair,8,6,14
04:38:09,Fair,8,6,14
04:40:09,Fair,8,6,14
04:42:08,Fair,8,6,14
04:44:09,Fair,8,6,14
04:46:09,Fair,8,6,14
04:48:08,Fair,8,6,14
04:50:09,Fair,8,6,14
04:52:09,Fair,8,6,14
04:54:09,Fair,8,6,14
04:56:08,Fair,8,6,14
04:58:09,Fair,8,6,14
05:00:09,Fair,8,6,14
05:02:09,Fair,8,6,14
05:04:08,Fair,8,6,14
05:06:08,Fair,8,6,14
05:08:09,Fair,8,6,14
05:10:09,Fair,8,6,14
05:12:09,Fair,8,6,19
05:14:09,Fair,8,6,19
05:16:08,Fair,8,6,19
05:18:09,Fair,8,6,19
05:20:08,Fair,8,6,19
05:22:08,Fair,8,6,19
05:24:09,Fair,8,6,19
05:26:09,Fair,8,6,19
05:28:08,Fair,8,6,19
05:30:09,Fair,8,6,19
05:32:09,Fair,8,6,19
05:34:09,Fair,8,6,19
05:36:08,Fair,8,6,19
05:38:08,Fair,8,6,19
05:40:09,Fair,8,6,19
05:42:09,Fair,8,6,19
05:44:08,Fair,8,6,19
05:46:09,Fair,8,6,19
05:48:09,Fair,8,6,19
05:50:09,Fair,8,6,19
05:52:08,Fair,8,6,19
05:54:08,Fair,8,6,19
05:56:09,Fair,8,6,19
05:58:09,Fair,8,6,19
06:00:08,Fair,8,6,19
06:02:08,Fair,8,6,19
06:04:09,Fair,8,6,19
06:06:09,Fair,8,6,19
06:08:08,Fair,8,6,19
06:10:08,Fair,8,6,19
06:12:09,Fair,8,6,19
06:14:09,Fair,8,6,19
06:16:09,Fair,8,6,19
06:18:08,Fair,8,6,19
06:20:09,Fair,8,6,19
06:22:09,Fair,8,6,19
06:24:09,Fair,8,6,19
06:26:09,Fair,8,6,19
06:28:08,Fair,8,6,19
06:30:08,Fair,8,6,19
06:32:09,Fair,8,6,19
06:34:09,Fair,8,6,19
06:36:09,Fair,8,6,19
06:38:09,Fair,8,6,19
06:40:09,Fair,8,6,19
06:42:09,Fair,8,6,19
06:44:09,Fair,8,6,19
06:46:09,Fair,8,6,19
06:48:09,Fair,8,6,19
06:50:09,Fair,8,6,19
06:52:09,Fair,8,6,19
06:54:09,Fair,8,6,19
06:56:08,Fair,8,6,19
06:58:08,Fair,8,6,19
07:00:08,Fair,8,6,19
07:02:09,Fair,8,6,19
07:04:09,Fair,8,6,19
07:06:08,Fair,8,6,19
07:08:09,Fair,8,6,19
07:10:09,Fair,8,6,19
07:12:08,Fair,8,6,19
07:14:09,Fair,8,6,19
07:16:09,Fair,8,6,19
07:18:08,Partly Cloudy,8,6,20
07:20:08,Partly Cloudy,8,6,20
07:22:09,Partly Cloudy,8,6,20
07:24:09,Partly Cloudy,8,6,20
07:26:09,Partly Cloudy,8,6,20
07:28:09,Partly Cloudy,8,6,20
07:30:09,Partly Cloudy,8,6,20
07:32:09,Partly Cloudy,8,6,20
07:34:08,Partly Cloudy,8,6,20
07:36:08,Partly Cloudy,8,6,20
07:38:09,Partly Cloudy,8,6,20
07:40:09,Partly Cloudy,8,6,20
07:42:08,Partly Cloudy,8,6,20
07:44:09,Partly Cloudy,8,6,20
07:46:09,Partly Cloudy,8,6,20
07:48:09,Partly Cloudy,8,6,20
07:50:08,Partly Cloudy,8,6,20
07:52:08,Partly Cloudy,8,6,20
07:54:09,Partly Cloudy,8,6,20
07:56:09,Partly Cloudy,8,6,20
07:58:08,Partly Cloudy,8,6,20
08:00:08,Partly Cloudy,8,6,20
08:02:09,Partly Cloudy,8,6,20
08:04:09,Partly Cloudy,8,6,20
08:06:08,Partly Cloudy,8,6,20
08:08:09,Partly Cloudy,8,6,20
08:10:09,Partly Cloudy,8,6,20
08:12:09,Partly Cloudy,10,10,19
08:14:08,Partly Cloudy,10,10,19
08:16:09,Partly Cloudy,10,10,19
08:18:09,Partly Cloudy,10,10,19
08:20:09,Partly Cloudy,10,10,19
08:22:09,Partly Cloudy,10,10,19
08:24:09,Partly Cloudy,10,10,19
08:26:08,Partly Cloudy,10,10,19
08:28:09,Partly Cloudy,10,10,19
08:30:09,Partly Cloudy,10,10,19
08:32:09,Partly Cloudy,10,10,19
08:34:08,Partly Cloudy,10,10,19
08:36:08,Partly Cloudy,10,10,19
08:38:09,Partly Cloudy,10,10,19
08:40:09,Partly Cloudy,10,10,19
08:42:08,Fair,11,11,24
08:44:09,Fair,11,11,24
08:46:09,Fair,11,11,24
08:48:09,Fair,11,11,24
08:50:08,Fair,11,11,24
08:52:08,Fair,11,11,24
08:54:09,Fair,11,11,24
08:56:09,Fair,11,11,24
08:58:08,Fair,11,11,24
09:00:09,Fair,11,11,24
09:02:09,Fair,11,11,24
09:04:09,Fair,11,11,24
09:06:08,Fair,11,11,24
09:08:09,Fair,11,11,24
09:10:09,Fair,11,11,24
09:12:08,Fair,11,11,20
09:14:08,Fair,11,11,20
09:16:09,Fair,11,11,20
09:18:09,Fair,11,11,20
09:20:08,Fair,11,11,20
09:22:09,Fair,11,11,20
09:24:09,Fair,11,11,20
09:26:08,Fair,11,11,20
09:28:08,Fair,11,11,20
09:30:09,Fair,11,11,20
09:32:09,Fair,11,11,20
09:34:08,Fair,11,11,20
09:36:09,Fair,11,11,20
09:38:08,Fair,11,11,20
09:40:08,Fair,11,11,20
09:42:08,Fair,12,12,19
09:44:09,Fair,12,12,19
09:46:08,Fair,12,12,19
09:48:09,Fair,12,12,19
09:50:09,Fair,12,12,19
09:52:08,Fair,12,12,19
09:54:09,Fair,12,12,19
09:56:09,Fair,12,12,19
09:58:08,Fair,12,12,19
10:00:09,Fair,12,12,19
10:02:09,Fair,12,12,19
10:04:09,Fair,12,12,19
10:06:08,Fair,12,12,19
10:08:09,Fair,12,12,19
10:10:09,Fair,12,12,19
10:12:09,Fair,12,12,19
10:14:09,Fair,12,12,19
10:16:09,Fair,12,12,19
10:18:09,Fair,12,12,19
10:20:08,Fair,12,12,19
10:22:09,Fair,12,12,19
10:24:09,Fair,12,12,19
10:26:08,Fair,12,12,19
10:28:09,Fair,12,12,19
10:30:09,Fair,12,12,19
10:32:09,Fair,12,12,19
10:34:09,Fair,12,12,19
10:36:08,Fair,12,12,19
10:38:09,Fair,12,12,19
10:40:09,Fair,12,12,22
10:42:09,Fair,12,12,22
10:44:09,Fair,12,12,22
10:46:09,Fair,12,12,22
10:48:09,Fair,12,12,22
10:50:09,Fair,12,12,22
10:52:09,Fair,12,12,22
10:54:08,Fair,12,12,22
10:56:08,Fair,12,12,22
10:58:09,Fair,12,12,22
11:00:09,Fair,12,12,22
11:02:08,Fair,12,12,22
11:04:09,Fair,12,12,22
11:06:09,Fair,12,12,22
11:08:08,Fair,12,12,22
11:10:09,Fair,12,12,22
11:12:09,Fair,12,12,22
11:14:09,Fair,12,12,22
11:16:09,Fair,12,12,19
11:18:09,Fair,12,12,19
11:20:09,Fair,12,12,19
11:22:09,Fair,12,12,19
11:24:08,Fair,12,12,19
11:26:08,Fair,12,12,19
11:28:09,Fair,12,12,19
11:30:09,Fair,12,12,19
11:32:09,Fair,12,12,19
11:34:08,Fair,12,12,19
11:36:09,Fair,12,12,19
11:38:09,Fair,12,12,19
11:40:09,Fair,12,12,19
11:42:08,Fair,12,12,19
11:44:08,Fair,12,12,19
11:46:09,Fair,12,12,22
11:48:09,Fair,12,12,22
11:50:08,Fair,12,12,22
11:52:08,Fair,12,12,22
11:54:09,Fair,12,12,22
11:56:09,Fair,12,12,22
11:58:09,Fair,12,12,22
12:00:08,Fair,12,12,22
12:02:09,Fair,12,12,22
12:04:09,Fair,12,12,22
12:06:09,Fair,12,12,22
12:08:09,Fair,12,12,22
12:10:09,Fair,12,12,22
12:12:09,Fair,12,12,22
12:14:09,Fair,12,12,22
12:16:08,Fair,12,12,20
12:18:09,Fair,12,12,20
12:20:09,Fair,12,12,20
12:22:08,Fair,12,12,20
12:24:08,Fair,12,12,20
12:26:09,Fair,12,12,20
12:28:09,Fair,12,12,20
12:30:09,Fair,12,12,20
12:32:08,Fair,12,12,20
12:34:08,Fair,12,12,20
12:36:09,Fair,12,12,20
12:38:09,Fair,12,12,20
12:40:08,Fair,12,12,16
12:42:09,Fair,12,12,16
12:44:09,Fair,12,12,16
12:46:09,Fair,12,12,16
12:48:09,Fair,12,12,16
12:50:09,Fair,12,12,16
12:52:09,Fair,12,12,16
12:54:08,Fair,12,12,16
12:56:09,Fair,12,12,16
12:58:09,Fair,12,12,16
13:00:09,Fair,12,12,16
13:02:08,Fair,12,12,16
13:04:09,Fair,12,12,16
13:06:09,Fair,12,12,16
13:08:08,Fair,12,12,16
13:10:08,Fair,12,12,20
13:12:09,Fair,12,12,20
13:14:09,Fair,12,12,20
13:16:08,Fair,12,12,20
13:18:09,Fair,12,12,20
13:20:09,Fair,12,12,20
13:22:08,Fair,12,12,20
13:24:09,Fair,12,12,20
13:26:09,Fair,12,12,20
13:28:08,Fair,12,12,20
13:30:09,Fair,12,12,20
13:32:09,Fair,12,12,20
13:34:08,Fair,12,12,20
13:36:09,Fair,12,12,20
13:38:09,Fair,12,12,20
13:40:09,Fair,12,12,20
13:42:09,Fair,12,12,20
13:44:08,Fair,12,12,20
13:46:09,Fair,12,12,20
13:48:09,Fair,12,12,20
13:50:08,Fair,12,12,20
13:52:09,Fair,12,12,20
13:54:09,Fair,12,12,20
13:56:09,Fair,12,12,20
13:58:08,Fair,12,12,20
14:00:09,Fair,12,12,20
