,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE,CLARENDON_ROW
00:00:08,21,3,14,9,11,13,26,13,3,4,2,13,19,30,2,17,23,21,27,16,9,26,7,13,23,18,4,14,19,1,1,29,10,8,18,20,9,6,4,9,15,1,5,9,19,34,5,17,2,4,6,9,37,23,14,38,40,17,25,0,4,16,17,7,7,15,15,3,10,23,27,5,2,25,4,21,0,40,0,15,18,18,2,3,5,18,28,13,32,26,24,15,18,0,16,11,14,6,8,11,8
00:02:08,21,3,14,9,11,13,26,13,3,4,2,13,19,30,2,17,23,21,27,16,9,25,7,13,23,18,4,14,19,1,1,29,10,8,18,20,9,6,4,9,15,1,5,9,19,34,5,17,2,4,6,9,37,23,14,38,40,17,25,0,4,16,17,7,7,15,15,3,10,23,27,5,2,25,4,21,0,40,0,15,18,18,2,3,5,18,28,13,32,26,24,15,18,0,16,11,14,6,8,11,8
00:04:09,21,3,14,9,11,13,26,13,3,4,2,13,19,30,2,17,23,21,27,16,9,25,7,13,23,18,4,14,19,1,1,29,10,8,18,20,9,6,4,9,15,1,5,9,19,34,5,17,2,4,6,9,37,23,14,38,40,17,25,0,4,16,17,7,7,15,15,3,10,23,27,5,2,25,4,21,0,40,0,15,18,18,2,3,5,18,28,13,32,26,24,15,18,0,16,11,14,6,8,11,8
00:06:09,21,3,14,9,11,13,26,13,3,4,2,13,19,30,2,17,23,21,27,16,9,18,7,13,23,18,4,14,19,1,1,29,10,8,18,20,9,6,4,9,15,1,5,9,19,34,5,17,2,4,6,9,37,23,14,38,40,17,25,0,4,16,17,7,7,15,15,3,10,23,27,5,2,25,4,21,0,40,0,15,18,18,2,3,5,18,28,13,32,26,24,15,18,0,16,11,14,6,8,11,8
00:08:08,21,3,14,9,11,13,26,13,3,4,2,13,19,30,2,17,23,21,27,16,9,18,7,13,23,18,4,14,19,1,1,29,10,8,18,20,9,6,4,9,15,1,5,9,19,34,5,17,2,4,6,9,37,23,14,38,40,17,25,0,4,16,17,7,7,15,15,3,10,23,27,5,2,25,4,21,0,40,0,15,18,18,2,3,5,18,28,13,32,26,24,15,18,0,16,11,14,6,8,11,8
00:10:09,21,3,14,9,11,13,26,13,3,4,2,13,19,30,2,17,23,21,27,16,9,18,7,13,23,18,4,14,19,1,1,29,10,8,18,20,9,6,4,9,15,1,5,9,19,34,5,17,2,4,6,9,37,23,14,38,40,17,25,0,4,16,17,7,7,15,15,3,10,23,27,5,2,25,4,21,0,40,0,15,18,18,2,3,5,18,28,13,32,26,24,15,18,0,16,11,14,6,8,11,8
00:12:09,21,3,14,9,11,13,26,13,3,4,2,13,19,30,2,17,23,21,27,16,9,18,7,13,23,18,4,14,19,1,1,29,10,8,18,20,9,6,4,9,15,1,5,9,19,34,5,17,2,4,6,9,37,23,14,38,40,17,25,0,4,16,17,7,7,15,15,3,10,23,27,5,2,25,4,21,0,40,0,15,19,18,2,3,5,18,28,13,32,26,24,15,18,0,16,11,14,6,8,11,8
00:14:09,21,3,14,9,11,13,26,13,3,4,2,13,19,30,2,17,23,21,27,16,9,18,7,13,23,18,4,14,19,1,1,29,10,8,18,20,9,6,4,9,15,1,5,9,19,34,5,17,2,4,6,9,37,23,14,38,40,17,25,0,4,16,17,7,7,15,15,3,10,23,27,5,2,25,4,21,0,40,0,15,19,18,2,3,5,18,28,13,32,26,24,15,18,0,16,11,14,6,8,11,8
00:16:08,21,3,14,9,11,13,26,13,3,4,2,13,19,30,2,17,23,21,27,16,9,18,7,13,23,18,4,14,19,1,1,29,10,8,18,20,9,6,4,9,15,1,5,9,19,34,5,17,2,4,6,9,37,23,14,38,40,17,25,0,4,16,17,7,7,15,15,3,10,23,27,5,2,25,4,21,0,40,0,15,19,18,2,3,5,18,28,13,32,26,24,15,18,0,16,11,14,6,8,11,8
00:18:09,21,3,14,9,11,13,26,13,3,4,2,13,19,30,2,17,23,21,27,16,9,16,7,13,23,18,4,14,19,1,1,29,10,8,18,20,9,6,4,9,15,1,5,9,19,34,5,17,2,4,6,9,37,23,14,38,40,17,25,0,5,16,17,7,7,15,15,3,10,23,27,5,2,25,4,21,0,40,0,15,19,18,2,3,5,18,28,13,32,26,24,15,18,0,16,11,14,6,8,11,8
