,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE,CLARENDON_ROW
00:00:09,3,0,7,15,31,35,26,4,18,38,36,12,24,19,14,0,27,25,0,0,23,0,7,30,30,3,12,24,15,4,11,30,0,8,11,16,20,7,20,1,11,5,6,13,28,22,20,0,3,7,3,39,22,16,5,27,8,1,17,9,25,5,4,11,16,14,27,9,10,40,4,12,2,5,8,3,6,5,18,30,31,11,18,23,38,8,21,16,1,1,30,1,26,12,15,1,10,0,8,14
00:02:08,3,0,7,15,31,35,26,4,18,38,36,12,24,19,14,0,27,25,0,0,23,0,7,30,30,3,12,24,15,4,11,30,0,8,12,16,20,7,20,1,11,5,6,13,28,22,20,0,3,7,3,39,22,16,5,27,8,1,17,9,25,5,4,11,16,14,27,9,10,40,4,12,2,5,8,3,6,5,18,30,31,11,18,23,38,8,21,16,1,1,30,1,26,12,15,1,10,0,8,14
00:04:09,3,0,7,15,31,35,26,4,18,38,36,12,24,19,14,0,27,25,0,0,23,0,7,30,30,3,12,24,15,4,11,30,0,8,12,16,20,7,20,1,11,5,6,13,28,22,20,0,3,7,3,39,22,16,5,27,8,1,17,9,25,5,4,11,16,14,27,9,10,40,4,12,2,5,8,3,6,5,18,30,31,11,18,23,38,8,21,16,1,1,30,1,26,12,15,1,10,0,8,14
00:06:09,3,0,7,15,31,35,26,4,18,38,36,12,24,19,14,0,27,25,0,0,23,0,7,30,30,3,12,24,15,4,11,30,0,8,12,16,20,7,20,1,11,5,6,13,28,22,20,0,3,7,3,39,22,16,5,27,8,1,17,9,25,5,4,11,16,14,27,9,10,40,4,12,2,5,8,3,6,5,18,30,31,11,18,23,38,8,21,16,1,1,30,1,26,12,15,1,10,0,8,14
00:08:08,3,0,7,15,31,35,26,4,18,38,36,12,24,19,14,0,27,25,0,0,23,0,7,30,30,3,12,24,15,4,11,30,0,8,12,16,20,7,20,1,11,5,6,13,28,22,20,0,3,7,3,39,22,16,5,27,8,1,17,9,25,5,4,11,16,14,27,9,10,40,4,12,2,5,8,3,6,5,18,30,31,11,18,23,38,8,21,16,1,1,30,1,26,12,15,1,10,0,8,14
00:10:08,3,0,7,15,31,35,26,4,18,38,36,12,24,19,14,0,27,25,0,0,23,0,7,30,30,3,12,24,15,4,11,30,0,8,12,16,20,7,20,1,11,5,6,13,28,22,20,0,3,7,3,39,22,16,5,27,8,1,17,9,25,5,4,11,16,14,27,9,10,40,4,12,2,5,8,3,6,5,18,30,31,11,18,23,38,8,21,16,1,1,30,1,26,12,15,1,10,0,8,14
00:12:09,3,0,7,15,31,35,26,4,18,38,36,12,24,19,14,0,27,25,0,0,23,0,7,30,30,3,12,24,15,4,11,30,0,8,12,16,20,7,20,1,11,5,6,13,28,22,20,0,3,7,3,39,22,16,5,27,8,1,17,9,25,5,4,11,16,14,27,9,10,40,4,12,2,5,8,3,6,5,18,30,31,11,18,23,38,8,21,16,1,1,30,1,26,12,15,1,10,0,8,14
00:14:08,3,0,7,15,31,35,26,4,18,38,36,12,24,19,14,0,27,25,0,0,23,0,7,30,30,3,12,24,15,4,11,30,0,8,12,16,20,7,20,1,11,5,6,13,28,22,20,0,3,7,3,39,22,16,5,27,8,1,17,9,25,5,4,11,16,14,27,9,10,40,4,12,2,5,8,3,6,5,18,30,31,11,18,23,38,8,21,16,1,1,30,1,26,12,15,1,10,0,8,14
00:16:08,3,0,7,15,31,35,26,4,18,38,36,12,24,19,14,0,27,25,0,0,23,0,7,30,30,3,12,24,15,4,11,30,0,8,12,16,20,7,20,1,11,5,6,13,28,22,20,0,3,7,3,39,22,16,5,27,8,1,17,9,25,5,4,11,16,14,27,9,10,40,4,12,2,5,8,3,6,5,18,30,31,11,18,23,38,8,21,16,1,1,30,1,26,12,15,1,10,0,8,14
00:18:09,3,0,7,15,31,35,26,4,18,38,36,12,24,19,14,0,27,25,0,0,23,0,7,30,30,3,12,24,15,4,11,30,0,8,12,16,20,7,20,1,11,5,6,13,28,22,20,0,3,7,3,39,22,16,5,27,8,1,17,9,25,5,4,11,16,14,27,9,10,40,4,12,2,5,8,3,6,5,18,30,31,11,18,23,38,8,21,16,1,1,30,1,26,12,15,1,10,0,8,14
00:20:08,3,0,7,15,31,35,26,4,18,38,36,12,24,19,14,0,27,25,0,0,23,0,7,30,30,3,12,24,15,4,11,30,0,8,12,16,20,7,20,1,11,5,6,13,28,22,20,0,3,7,3,39,22,16,5,27,8,1,17,9,25,5,4,11,16,14,27,9,10,40,4,12,2,5,8,3,6,5,18,30,31,11,18,23,38,8,21,16,1,1,30,1,26,12,15,1,10,0,8,14
00:22:09,3,0,7,15,31,35,26,4,18,38,36,12,24,19,14,0,27,25,0,0,23,0,7,30,30,3,12,24,15,4,11,30,0,8,12,16,20,7,20,1,11,5,6,13,28,22,20,0,3,7,3,39,22,16,5,27,8,1,17,9,25,5,4,11,16,14,27,9,10,40,4,12,2,5,8,3,6,5,18,30,31,11,18,23,38,8,21,16,1,1,30,1,26,12,15,1,10,0,8,14
00:24:09,3,0,7,15,31,35,26,4,18,38,36,12,24,19,14,0,27,25,0,0,23,0,7,30,30,3,12,24,15,4,11,30,0,8,12,16,20,7,20,1,11,5,6,13,28,22,20,0,3,7,3,39,22,16,5,27,8,1,17,9,25,5,4,11,16,14,27,9,10,40,4,12,2,5,8,3,6,5,18,30,31,11,18,23,38,8,21,16,1,1,30,1,26,12,15,1,10,0,8,14
00:26:09,3,0,7,15,31,35,26,4,18,38,36,12,24,19,14,0,27,25,0,0,23,0,7,30,30,3,12,24,15,4,11,30,0,8,12,16,20,7,20,1,11,5,6,13,28,22,20,0,3,7,3,39,22,16,5,27,8,1,17,9,25,5,4,12,16,14,27,9,10,40,4,12,2,5,8,3,6,5,18,30,31,11,18,23,38,8,21,16,1,1,30,1,26,12,15,1,10,0,8,14
00:28:09,3,0,7,15,31,35,26,4,18,38,36,12,24,19,14,0,27,25,0,0,23,0,7,30,30,3,12,24,15,4,11,30,0,8,12,16,20,7,20,1,11,5,6,13,28,22,20,0,3,7,3,39,22,16,5,27,8,1,17,9,25,5,4,12,16,14,27,9,10,40,4,12,2,5,8,3,6,5,18,30,31,11,18,23,38,8,21,16,1,1,30,1,26,12,15,1,10,0,8,14
