,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:00:08,9,1,7,28,27,27,25,14,27,27,37,16,14,18,16,2,18,21,1,12,8,7,0,30,24,3,0,4,10,5,2,30,1,6,8,20,16,24,5,3,9,2,9,4,28,35,16,12,7,18,3,0,32,15,6,1,12,10,13,0,4,23,21,5,0,27,3,20,40,37,24,4,5,0,15,27,12,1,1,25,24,8,16,20,32,34,23,28,28,2,2,30,28,23,22,2,6,2,7,0,10
00:02:09,9,1,7,28,27,27,25,15,27,27,37,16,14,18,16,2,18,21,1,12,8,7,0,30,24,3,0,4,10,5,2,30,1,6,8,20,16,24,5,2,9,2,9,4,28,35,16,12,6,18,3,0,32,15,6,1,12,10,13,0,4,23,21,5,0,27,3,20,40,37,24,4,5,0,15,28,12,2,1,25,24,8,16,20,32,34,23,28,28,2,2,30,28,23,22,2,5,2,7,0,10
00:04:09,9,1,7,28,27,27,25,15,27,27,37,16,14,18,16,2,18,21,1,12,8,7,0,30,24,3,0,4,10,5,2,30,1,6,8,20,16,24,5,2,9,2,9,4,28,35,16,12,6,18,3,0,32,15,6,1,12,10,13,0,4,23,21,5,0,27,3,20,40,37,24,4,5,0,15,28,12,2,1,25,24,8,16,20,32,34,23,28,28,2,2,30,28,23,22,2,5,2,7,0,10
00:06:08,9,1,7,28,27,27,25,15,27,26,37,15,14,17,16,2,18,21,1,12,8,7,0,30,24,3,0,4,10,5,2,30,1,6,8,20,16,24,5,2,9,2,9,4,28,35,16,12,6,18,3,0,32,15,6,1,12,10,13,0,3,23,21,5,0,27,3,21,40,37,24,4,5,0,15,28,12,2,1,25,25,8,16,20,32,34,24,28,28,2,2,30,28,23,22,2,5,2,7,0,10
00:08:08,9,1,7,28,27,27,25,15,27,26,37,15,14,16,16,2,18,21,1,12,8,7,0,30,24,3,0,4,10,4,2,30,1,6,8,20,16,24,5,2,9,0,9,4,28,35,16,12,6,18,3,0,32,15,6,1,12,10,13,0,3,23,21,5,0,27,3,21,40,37,25,4,6,0,16,28,12,3,2,25,25,8,16,20,33,34,24,28,28,2,2,30,28,23,22,1,5,2,7,0,10
00:10:08,9,1,7,28,27,27,25,15,27,26,37,15,14,16,16,2,18,21,1,12,8,7,0,30,24,3,0,4,10,4,2,30,1,6,8,20,16,24,5,2,9,0,9,4,28,35,16,12,6,18,3,0,32,15,6,1,12,10,13,0,3,23,21,5,0,27,3,21,40,37,25,4,6,0,16,28,12,3,2,25,25,8,16,20,33,34,24,28,28,2,2,30,28,23,22,1,5,2,7,0,10
00:12:09,9,1,7,28,27,27,25,15,27,26,37,15,14,16,16,2,18,21,1,12,8,7,0,30,24,3,0,4,10,4,2,30,1,6,8,20,15,24,5,1,9,0,9,4,28,35,16,12,6,18,3,0,32,15,6,1,12,10,13,0,3,23,21,5,0,27,3,21,40,37,25,4,6,1,16,28,12,3,2,25,25,8,16,20,33,34,24,28,28,2,2,30,28,23,22,1,5,2,7,0,10
00:14:08,9,1,7,28,27,27,25,15,27,26,37,15,14,16,16,2,18,21,1,12,8,7,0,30,24,3,0,4,10,4,2,30,1,6,8,20,15,24,5,1,9,0,9,4,28,35,16,12,6,18,3,0,32,15,6,1,12,10,13,0,3,23,21,5,0,27,3,21,40,37,25,4,6,1,16,28,12,3,2,25,25,8,16,20,33,34,24,28,28,2,2,30,28,23,22,1,5,2,7,0,10
00:16:08,9,1,7,28,27,27,25,15,27,26,37,15,14,16,16,2,18,21,1,12,8,7,0,30,24,3,0,4,10,4,2,30,1,6,8,20,15,24,5,1,9,0,9,4,28,35,16,12,6,18,3,0,32,15,6,1,12,10,13,0,3,23,21,5,0,27,3,21,40,37,25,4,6,1,16,28,12,3,2,25,25,8,16,20,33,34,24,28,28,2,2,30,28,23,22,1,5,2,7,0,10
00:18:09,9,1,7,28,27,27,25,15,27,26,37,15,14,16,16,2,18,21,1,12,8,7,0,30,24,3,0,4,10,4,2,30,1,6,8,20,15,24,5,1,9,0,9,4,28,35,16,12,6,18,3,0,32,15,6,1,12,10,13,0,3,23,21,5,0,27,3,21,40,37,25,4,6,1,16,28,12,3,2,25,25,8,16,20,33,34,24,28,28,2,2,30,28,23,22,1,5,2,7,0,10
00:20:09,9,1,7,28,27,27,26,15,27,25,37,15,14,15,16,2,19,21,0,12,8,7,0,30,25,3,0,4,9,3,3,29,1,6,8,20,15,23,5,2,9,0,9,4,28,36,16,12,6,18,3,0,32,16,6,1,12,10,13,0,2,23,20,5,0,28,2,20,40,37,26,4,6,1,16,28,12,3,2,25,26,8,16,20,33,34,25,28,28,2,2,30,28,23,22,1,5,2,8,0,9
