,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:00:09,1,1,8,29,40,35,30,9,8,28,38,20,17,13,18,0,26,30,3,0,7,2,0,22,24,4,0,0,27,0,3,25,0,5,2,19,19,17,4,0,2,3,4,8,4,33,5,1,2,6,2,0,34,30,10,1,5,1,3,4,12,30,24,6,0,35,1,4,19,38,25,4,0,0,12,19,13,17,20,13,18,13,21,20,29,21,30,40,37,3,5,25,33,26,22,1,15,3,9,0,1
00:02:09,1,1,8,29,40,35,30,9,8,28,38,20,17,13,18,0,27,30,3,0,7,2,0,24,25,4,0,0,27,0,3,25,0,5,2,19,20,14,4,0,2,3,4,8,4,33,3,1,2,6,2,0,34,30,10,1,5,1,3,4,11,30,24,6,0,35,1,4,19,38,25,5,0,0,12,19,13,17,20,13,18,13,21,20,29,21,29,40,37,3,4,25,33,26,22,1,15,3,9,0,1
00:04:09,1,1,8,29,40,35,30,9,8,28,38,20,17,13,18,0,27,30,3,0,7,2,0,24,25,4,0,0,27,0,3,25,0,5,2,19,20,14,4,0,2,3,4,8,4,33,3,1,2,6,2,0,34,30,10,1,5,1,3,4,11,30,24,6,0,35,1,4,19,38,25,5,0,0,12,19,13,17,20,13,18,13,21,20,29,21,29,40,37,3,4,25,33,26,22,1,15,3,9,0,1
00:06:08,1,1,8,29,40,35,30,9,8,28,38,21,17,14,18,0,27,30,3,0,7,2,0,24,25,4,0,1,27,0,3,25,0,5,2,19,19,14,4,0,2,3,4,8,4,33,3,1,2,6,2,0,34,30,10,1,5,1,3,4,11,30,24,6,0,35,1,4,19,38,25,5,0,0,12,20,12,17,20,13,18,13,21,20,29,21,29,40,37,3,4,25,33,26,22,1,16,3,9,0,1
00:08:08,1,1,8,29,40,35,30,9,8,28,38,21,17,14,18,0,27,30,3,0,7,2,0,24,25,4,0,2,28,0,3,25,0,6,2,19,19,14,4,0,2,3,4,8,5,33,3,1,2,6,2,0,34,30,10,0,5,1,3,2,11,30,24,6,0,36,1,4,19,38,25,5,0,0,13,20,12,18,20,13,18,13,21,20,29,21,29,40,37,3,4,25,33,26,22,1,16,3,9,0,1
00:10:09,1,1,8,29,40,35,30,9,8,28,38,21,17,14,18,0,27,30,3,0,7,2,0,24,25,4,0,2,28,0,3,25,0,6,2,19,19,14,4,0,2,3,4,8,5,33,3,1,2,6,2,0,34,30,10,0,5,1,3,2,11,30,24,6,0,36,1,4,19,38,25,5,0,0,13,20,12,18,20,13,18,13,21,20,29,21,29,40,37,3,4,25,33,26,22,1,16,3,9,0,1
00:12:09,1,1,8,29,40,35,30,9,8,29,38,21,18,14,18,0,27,30,3,0,7,2,0,24,25,4,0,2,28,0,3,25,0,6,2,19,19,14,4,0,2,3,3,8,5,33,2,1,2,6,1,0,34,30,10,0,6,1,3,1,11,29,24,6,0,36,1,3,19,38,25,5,0,0,13,20,13,18,20,13,18,14,22,20,29,21,29,40,37,3,4,25,33,26,22,1,17,3,9,0,1
00:14:09,1,2,8,29,40,35,30,9,8,29,38,21,18,14,18,0,27,30,3,0,7,2,0,24,25,4,0,2,28,0,3,25,0,6,2,19,19,14,4,0,2,3,3,8,5,33,2,1,1,6,1,0,34,30,10,0,6,1,3,1,10,29,24,6,0,36,1,3,19,38,25,5,0,0,13,20,13,18,20,13,18,14,22,20,29,21,29,40,37,3,4,25,33,26,22,1,17,3,9,0,1
00:16:08,1,2,8,29,40,35,30,9,8,29,38,21,18,14,18,0,27,30,3,0,7,2,0,24,25,4,0,2,28,0,3,25,0,6,2,19,19,14,4,0,2,3,3,8,5,33,2,1,1,6,1,0,34,30,10,0,6,1,3,1,10,29,24,6,0,36,1,3,19,38,25,5,0,0,13,20,13,18,20,13,18,14,22,20,29,21,29,40,37,3,4,25,33,26,22,1,17,3,9,0,1
00:18:09,1,2,8,29,40,35,30,9,8,29,38,21,18,15,18,0,27,30,3,0,7,0,0,24,25,4,0,2,28,0,3,25,0,6,2,19,18,14,4,0,2,3,3,8,5,32,2,1,1,6,1,0,34,30,10,0,6,1,3,1,10,29,23,6,0,36,1,3,19,38,25,5,0,0,13,20,13,18,20,13,18,16,22,20,29,21,29,40,37,3,4,25,33,26,22,1,17,3,9,0,1
