,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE,CLARENDON_ROW
00:00:08,9,9,5,16,26,34,27,8,8,25,15,23,4,27,26,2,27,30,0,16,23,11,0,19,30,4,1,10,26,0,2,28,2,12,10,13,1,30,13,0,13,8,5,1,4,22,0,11,0,5,0,12,29,30,25,10,4,10,0,2,17,17,19,1,2,36,22,28,34,7,37,1,0,25,18,29,2,33,3,7,30,22,4,14,19,22,19,18,14,10,15,22,25,24,12,20,5,1,6,14,0
00:02:09,9,9,5,16,26,34,27,8,8,25,15,23,4,27,26,2,27,30,0,16,23,11,0,19,30,4,1,10,26,0,2,28,2,12,10,17,1,30,13,0,13,8,5,1,4,22,0,11,0,5,0,12,29,30,25,10,4,10,0,2,17,17,19,1,2,36,22,28,34,7,37,1,0,25,18,29,2,33,3,7,30,22,4,14,19,22,19,18,14,10,15,22,25,24,12,20,5,1,6,14,0
00:04:09,9,9,5,16,26,34,27,8,8,25,15,23,4,27,26,2,27,30,0,16,23,11,0,19,30,4,1,10,26,0,2,28,2,12,10,19,1,30,13,0,13,8,5,1,4,22,0,11,0,5,0,12,29,30,25,10,4,10,0,2,17,17,19,1,2,36,22,28,34,7,37,1,0,25,18,29,2,33,3,7,30,22,4,14,19,22,19,18,14,10,15,22,25,24,12,20,5,2,6,14,0
00:06:09,9,9,5,16,26,34,27,8,8,25,15,23,4,27,26,2,27,30,0,16,23,11,0,19,30,4,1,10,26,0,2,28,2,12,10,19,1,30,13,0,13,8,5,1,4,22,0,11,0,5,0,12,29,30,25,10,4,10,0,2,17,17,19,1,2,36,22,28,34,7,37,1,0,25,18,29,2,33,3,7,30,22,4,14,19,22,19,18,14,10,15,22,25,24,12,20,5,2,6,14,0
00:08:08,9,9,5,16,26,34,27,8,8,25,15,23,4,27,26,2,27,30,0,16,23,11,0,19,30,4,1,10,26,0,2,28,2,12,10,19,1,30,13,0,13,8,5,1,4,22,0,11,0,5,0,12,29,30,25,10,4,10,0,2,17,17,19,1,2,36,22,28,34,7,37,1,0,25,18,29,2,33,3,7,30,22,4,16,19,22,19,18,14,10,15,22,25,24,12,20,5,2,6,14,0
00:10:09,9,9,5,16,26,34,27,8,8,25,15,23,4,27,26,2,27,30,0,16,23,11,0,19,30,4,1,10,26,0,2,28,2,12,10,19,1,30,13,0,13,8,5,1,4,22,0,11,0,5,0,12,29,30,25,10,4,10,0,2,17,17,19,1,2,36,22,28,34,7,37,1,0,25,18,29,2,33,3,7,30,22,4,16,19,22,19,18,14,10,15,22,25,24,12,20,5,2,6,14,0
00:12:09,9,9,5,16,26,34,27,8,8,25,15,23,4,27,26,2,27,30,0,16,23,11,0,19,30,4,1,10,26,0,2,28,2,12,10,19,1,30,13,0,13,8,5,1,4,22,0,11,0,5,0,12,29,30,25,10,4,10,0,2,17,17,19,1,2,36,22,28,34,7,37,1,0,25,18,29,2,33,3,7,30,22,4,16,19,22,19,18,14,10,15,22,25,24,12,20,5,2,6,14,0
00:14:09,9,9,5,16,26,34,27,8,8,25,15,23,4,27,26,2,27,30,0,16,23,11,0,19,30,4,1,10,26,0,2,28,2,12,10,19,1,30,13,0,13,8,5,1,4,22,0,11,0,5,0,12,29,30,25,10,4,10,0,2,17,17,19,1,2,36,22,28,34,7,37,1,0,25,18,29,2,33,3,7,30,22,4,16,19,22,19,18,14,10,15,22,25,24,12,20,5,2,6,14,0
00:16:08,9,9,5,16,26,34,27,8,8,25,15,23,4,27,26,2,27,30,0,16,23,11,0,19,30,4,1,10,26,0,2,28,2,12,10,19,1,30,13,0,13,8,5,1,4,22,0,11,0,5,0,12,29,30,25,10,4,10,0,2,17,17,19,1,2,36,22,28,34,7,37,1,0,25,18,29,2,33,3,7,30,22,4,16,19,22,19,18,14,10,15,22,25,24,12,20,5,2,6,14,0
00:18:09,9,9,5,16,26,34,27,8,8,25,15,23,4,27,26,2,27,30,0,16,23,11,0,19,30,4,1,10,26,0,2,28,2,12,10,19,1,30,13,0,13,8,5,1,4,22,0,11,0,5,0,12,29,30,25,10,4,10,0,2,17,17,19,1,2,36,22,28,34,7,37,1,0,25,18,29,2,33,3,7,30,22,4,16,19,22,19,18,14,10,15,22,25,24,12,20,5,2,6,14,0
