,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:00:09,20,1,16,13,21,18,20,14,2,18,19,21,24,17,1,10,22,25,0,14,3,39,1,4,10,11,13,20,8,7,1,30,7,16,2,4,9,25,21,17,0,2,27,0,3,24,7,0,14,9,20,2,40,18,34,28,26,0,19,8,9,8,39,14,23,19,21,24,6,5,21,9,12,16,13,13,5,11,3,4,25,3,7,9,12,18,11,12,31,3,9,15,27,32,5,16,29,4,3,1,17
00:02:08,20,1,16,13,21,18,20,14,2,18,19,21,24,17,1,10,22,25,0,14,3,39,1,4,10,11,13,20,8,7,1,30,7,16,2,4,9,25,21,17,0,2,27,0,3,24,7,0,14,9,20,2,40,18,34,28,26,0,19,8,9,8,39,14,23,19,21,24,6,5,21,9,12,16,13,13,5,11,3,4,25,3,7,9,12,18,11,12,31,3,9,15,27,32,5,16,29,4,3,1,17
00:04:09,20,1,16,13,21,18,20,14,2,18,19,21,24,17,1,10,22,25,0,14,3,39,1,4,10,11,13,20,8,7,1,30,7,16,2,4,9,25,21,17,0,2,27,0,3,24,7,0,14,9,20,2,40,18,34,28,26,0,19,8,9,8,39,14,23,19,21,24,6,5,21,9,12,16,13,13,5,11,3,4,25,3,7,9,12,18,11,12,31,3,9,15,27,32,5,16,29,4,3,1,17
00:06:09,20,1,16,13,21,18,20,14,2,18,19,21,24,17,1,10,22,25,0,14,3,39,1,4,10,11,13,20,8,7,1,30,7,16,2,4,9,25,21,17,0,2,27,0,3,24,7,0,14,9,20,2,40,18,34,28,26,0,19,8,9,8,39,14,23,19,21,24,6,5,21,9,12,16,13,13,5,11,3,4,25,3,7,9,12,18,11,12,31,3,9,15,27,32,5,16,29,4,3,1,17
00:08:09,20,1,16,13,21,18,20,14,2,18,19,21,24,17,1,10,22,25,0,14,3,39,1,4,10,11,13,20,8,7,1,30,7,16,2,4,9,25,21,17,0,2,27,0,3,24,7,0,14,9,20,2,40,18,34,28,26,0,19,8,9,8,39,14,23,19,21,24,6,5,21,9,12,16,13,13,5,11,3,4,25,3,7,9,12,18,11,12,31,3,9,15,27,32,5,16,29,4,3,1,17
00:10:08,20,1,16,13,21,18,20,14,2,18,19,21,24,17,1,10,22,25,0,14,3,39,1,4,10,11,13,20,8,7,1,30,7,16,2,4,9,25,21,17,0,2,27,0,3,24,7,0,14,9,20,2,40,18,34,28,26,0,19,8,9,8,39,14,23,19,21,24,6,5,21,9,12,16,13,13,5,11,3,4,25,3,7,9,12,18,11,12,31,3,9,15,27,32,5,16,29,4,3,1,17
00:12:08,20,1,16,13,21,18,20,14,2,18,19,21,24,17,1,10,22,25,0,14,3,39,1,4,10,11,13,20,8,7,1,30,7,16,2,4,9,25,21,17,0,2,27,0,3,24,7,0,14,9,20,2,40,18,34,28,26,0,19,8,9,8,39,14,23,19,21,24,6,5,21,9,12,16,13,13,5,11,3,4,25,3,7,9,12,18,11,12,31,3,9,15,27,32,5,16,29,4,3,1,17
00:14:09,20,1,16,13,21,18,20,14,2,18,19,21,24,17,1,10,22,25,0,14,3,39,1,4,10,11,13,20,8,7,1,30,7,16,2,4,9,25,21,17,0,2,27,0,3,24,7,0,14,9,20,2,40,18,34,28,26,0,19,8,9,8,39,14,23,19,21,24,6,5,21,9,12,16,13,13,5,11,3,4,25,3,7,9,12,18,11,12,31,3,9,15,27,32,5,16,29,4,3,1,17
00:16:09,20,1,16,13,21,18,20,14,2,18,19,21,24,17,1,10,22,25,0,14,3,39,1,4,10,11,13,20,8,7,1,30,7,16,2,4,10,25,21,17,0,2,27,0,3,24,7,0,14,9,20,2,40,18,34,28,26,0,19,8,9,8,39,14,23,19,21,24,6,5,21,9,12,16,13,13,5,11,3,4,25,3,7,9,12,18,11,12,31,3,9,15,27,32,5,16,29,4,3,1,17
00:18:08,20,1,16,13,21,18,20,14,2,18,19,21,24,17,1,10,22,25,0,14,3,39,1,4,10,11,13,20,8,7,1,30,7,16,2,4,10,25,21,17,0,2,27,0,3,24,7,0,14,9,20,2,40,18,34,28,26,0,19,8,9,8,39,14,23,19,21,24,6,5,21,9,12,16,13,13,5,11,3,4,25,3,7,9,12,18,11,12,31,3,9,15,27,32,5,16,29,4,3,1,17
