Time,Weather,Temperature,Feels_Like,Wind_Speed
06:10:09,Partly Cloudy,8,5,25
06:12:08,Partly Cloudy,8,5,25
06:14:08,Partly Cloudy,8,5,25
06:16:09,Partly Cloudy,8,5,25
06:18:08,Partly Cloudy,8,5,25
06:20:08,Partly Cloudy,8,5,25
06:22:09,Mostly Cloudy,8,6,14
06:24:09,Mostly Cloudy,8,6,14
06:26:09,Mostly Cloudy,8,6,14
06:28:09,Mostly Cloudy,8,6,14
06:30:08,Mostly Cloudy,8,6,14
06:32:08,Mostly Cloudy,8,6,14
06:34:09,Mostly Cloudy,8,6,14
06:36:09,Mostly Cloudy,8,6,14
06:38:08,Mostly Cloudy,8,6,14
06:40:08,Mostly Cloudy,8,6,14
06:42:09,Mostly Cloudy,8,6,14
06:44:09,Mostly Cloudy,8,6,14
06:46:09,Mostly Cloudy,8,6,14
06:48:08,Mostly Cloudy,8,6,14
06:50:09,Mostly Cloudy,8,6,14
06:52:09,Mostly Cloudy,8,6,14
06:54:09,Mostly Cloudy,8,6,14
06:56:08,Mostly Cloudy,8,6,14
06:58:09,Mostly Cloudy,8,6,14
07:00:09,Mostly Cloudy,8,6,14
07:02:09,Mostly Cloudy,8,6,14
07:04:08,Mostly Cloudy,8,6,14
07:06:09,Mostly Cloudy,8,6,14
07:08:09,Mostly Cloudy,8,6,14
07:10:08,Mostly Cloudy,8,6,14
07:12:09,Mostly Cloudy,8,6,14
07:14:08,Mostly Cloudy,8,6,14
07:16:08,Mostly Cloudy,8,5,25
07:18:09,Mostly Cloudy,8,5,25
07:20:09,Mostly Cloudy,8,5,25
07:22:09,Mostly Cloudy,8,5,25
07:24:09,Mostly Cloudy,8,5,25
07:26:08,Mostly Cloudy,8,5,25
07:28:09,Mostly Cloudy,8,5,25
07:30:09,Mostly Cloudy,8,5,25
07:32:08,Mostly Cloudy,8,5,25
07:34:08,Mostly Cloudy,8,5,25
07:36:09,Mostly Cloudy,8,5,25
07:38:09,Mostly Cloudy,8,5,25
07:40:09,Mostly Cloudy / Windy,10,10,35
