,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:00:09,0,1,0,30,40,35,29,16,9,28,36,7,25,9,18,6,30,26,0,0,16,0,0,26,30,1,0,10,12,0,0,30,0,8,6,20,12,9,7,0,0,0,0,3,5,40,14,1,0,0,1,0,35,28,3,0,6,5,0,0,2,2,0,7,1,40,2,21,30,37,37,0,12,0,30,8,1,6,8,29,26,16,26,16,40,37,29,35,35,1,0,24,39,40,22,0,23,2,4,0,0
00:02:08,0,1,0,30,40,35,29,17,10,28,36,7,25,9,18,6,30,26,0,0,16,0,0,26,30,1,0,10,12,0,0,30,0,8,6,20,14,9,7,0,0,0,0,3,5,40,13,1,0,0,1,0,35,28,2,0,7,5,0,0,1,2,0,7,1,40,2,21,30,37,37,0,12,0,30,8,1,6,8,29,28,16,25,16,40,37,30,35,35,1,0,24,39,40,22,0,22,2,4,0,0
00:04:09,0,1,0,30,40,35,29,17,10,28,36,5,25,11,18,6,30,26,0,0,16,0,0,26,30,1,0,10,12,0,2,30,0,8,6,20,14,9,7,0,0,0,0,3,5,39,13,1,0,0,1,0,35,28,2,0,7,5,0,0,1,2,0,7,1,40,2,22,30,37,37,0,12,0,30,8,0,5,9,29,28,16,25,16,40,37,30,35,35,1,0,24,39,40,22,0,22,2,4,0,0
00:06:08,0,1,0,30,40,35,29,17,10,28,36,5,25,11,18,6,30,26,0,0,16,0,0,26,30,1,0,10,12,0,2,30,0,8,6,20,14,9,7,0,0,0,0,3,5,39,13,1,0,0,1,0,35,28,2,0,7,5,0,0,1,2,0,7,1,40,2,22,30,37,37,0,12,0,30,8,0,5,9,29,28,16,25,16,40,37,30,35,35,1,0,24,39,40,22,0,22,2,4,0,0
00:08:09,0,1,0,30,40,35,29,17,10,28,36,5,25,12,18,6,30,26,0,0,16,0,0,26,30,1,0,10,12,0,2,30,0,7,6,20,15,9,7,0,0,0,0,3,5,39,13,1,0,0,1,0,35,28,2,0,7,5,0,0,1,2,0,7,1,40,2,22,30,37,37,0,12,0,30,8,0,5,9,29,28,16,25,16,40,37,30,35,35,1,0,24,39,40,22,0,22,2,4,0,0
00:10:09,0,1,0,30,40,35,29,17,10,28,36,4,25,12,18,6,30,26,0,0,16,0,0,26,30,1,0,10,12,0,2,30,0,7,6,20,15,8,7,0,0,0,0,3,5,39,13,1,0,0,1,0,35,28,2,0,8,5,0,0,1,2,0,7,1,40,2,22,30,37,37,0,11,0,30,8,0,5,9,29,29,16,24,16,40,37,30,35,35,1,0,24,39,40,22,0,24,2,4,0,0
00:12:08,0,1,0,30,40,35,29,17,10,28,36,4,25,12,18,6,30,26,0,0,16,0,0,26,30,1,0,10,12,0,2,30,0,7,6,20,15,8,7,0,0,0,0,3,5,39,13,1,0,0,1,0,35,28,2,0,8,5,0,0,1,2,0,7,1,40,2,22,30,37,37,0,11,0,30,8,0,5,9,29,29,16,24,16,40,37,30,35,35,1,0,24,39,40,22,0,24,2,4,0,0
00:14:09,0,1,0,30,40,35,29,17,10,28,36,4,25,12,18,6,30,26,0,0,17,0,0,26,30,1,0,10,12,0,3,30,0,7,6,20,15,8,7,0,0,0,0,3,5,39,13,1,0,0,1,0,35,28,2,0,8,5,0,0,1,2,0,7,2,40,2,22,30,37,38,0,11,0,30,9,0,5,9,29,29,16,24,16,40,37,30,35,35,1,0,24,39,40,22,0,24,2,4,0,0
00:16:09,0,1,0,30,40,35,29,17,10,28,36,4,25,12,18,6,30,26,0,0,17,0,0,26,30,1,0,10,12,0,3,30,0,7,6,20,15,8,7,0,0,0,0,3,5,39,13,1,0,0,1,0,35,28,2,0,8,5,0,0,1,2,0,7,2,40,2,22,30,37,38,0,11,0,30,9,0,5,9,29,29,16,24,16,40,37,30,35,35,1,0,24,39,40,22,0,24,2,4,0,0
00:18:08,0,0,0,30,40,35,29,17,10,27,38,4,25,11,19,6,30,26,0,0,17,0,0,26,30,1,0,9,12,0,3,30,0,7,6,20,15,8,7,0,0,0,0,3,5,39,13,1,0,0,1,0,35,28,2,0,8,5,0,0,1,2,0,7,2,40,2,22,30,37,38,0,11,0,30,9,0,5,9,29,29,16,24,16,40,37,30,35,35,1,0,24,39,40,22,0,24,2,4,0,0
