,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:00:09,2,4,4,30,29,32,30,6,16,35,24,7,25,16,16,12,25,23,1,0,13,11,1,30,30,3,0,20,40,0,10,15,0,6,0,20,7,18,1,17,0,0,1,0,4,40,7,5,0,10,1,0,40,28,9,0,7,4,10,1,9,31,11,2,0,40,1,15,15,34,23,7,7,3,22,40,3,12,18,25,26,13,17,16,26,26,30,33,35,11,0,15,29,36,14,0,2,4,6,0,0
00:02:08,2,4,4,30,29,32,30,6,16,35,24,7,25,16,16,12,25,23,1,0,13,11,1,30,30,3,0,20,40,0,10,15,0,6,0,20,7,18,1,17,0,0,1,0,4,40,7,5,0,10,1,0,40,28,9,0,7,4,10,1,9,31,11,2,0,40,1,15,15,34,23,7,7,3,22,40,3,12,18,25,26,13,17,16,26,26,30,33,35,11,0,15,29,36,14,0,2,4,6,0,0
00:04:08,2,4,4,30,29,32,30,6,16,35,25,7,25,16,16,12,25,23,1,0,13,11,1,30,30,3,0,20,40,0,10,15,0,7,0,20,7,18,1,17,0,0,0,0,5,39,8,5,0,9,1,0,40,29,9,0,8,4,10,0,9,31,11,2,0,40,1,15,15,34,23,7,7,3,22,40,3,12,18,25,26,13,17,16,26,26,30,33,35,11,0,15,29,36,14,0,2,4,6,0,0
00:06:09,2,4,4,30,29,32,30,6,16,35,25,7,25,16,16,12,25,23,1,0,13,10,1,30,30,3,1,20,40,0,10,15,0,7,0,20,7,18,1,17,0,0,0,0,5,40,9,5,0,9,1,0,40,29,9,0,8,4,11,0,9,31,11,2,0,40,1,15,15,34,22,7,7,3,22,40,3,12,18,25,26,13,17,16,26,27,30,33,35,11,0,15,29,36,14,0,2,4,6,0,0
00:08:08,2,4,4,30,29,32,30,6,16,35,25,7,25,16,16,12,25,23,1,0,13,10,1,30,30,3,1,20,40,0,10,15,0,7,0,20,7,18,1,17,0,0,0,0,5,40,9,5,0,9,1,0,40,29,9,0,8,4,11,0,9,31,11,2,0,40,1,15,15,34,22,7,7,3,22,40,3,12,18,25,26,13,17,16,26,27,30,33,35,11,0,15,29,36,14,0,2,4,6,0,0
00:10:08,2,4,4,30,30,32,30,6,16,35,25,7,25,16,16,12,25,23,1,0,13,10,0,30,30,3,1,18,40,0,10,15,0,7,0,19,7,18,1,18,0,0,0,0,5,39,9,5,0,9,1,0,40,30,9,0,8,4,13,0,10,31,11,2,0,40,1,15,15,34,22,7,6,3,22,40,3,12,18,25,28,13,17,16,26,27,30,33,35,11,0,14,29,36,14,0,2,5,6,0,0
00:12:09,2,4,4,30,30,32,30,6,16,35,25,7,25,16,16,11,25,23,1,0,13,10,0,30,30,3,0,18,40,0,10,15,0,7,0,19,6,18,1,17,0,1,0,0,5,39,9,5,0,9,2,0,40,30,9,0,8,4,13,0,11,31,11,2,0,40,1,15,15,35,22,7,6,3,22,40,3,12,19,25,29,13,17,16,26,27,30,33,35,11,0,14,29,36,14,0,2,5,6,0,0
00:14:09,2,4,4,30,30,32,30,6,16,35,25,7,25,16,16,11,25,23,1,0,13,10,0,30,30,3,0,18,40,0,10,15,0,7,0,19,6,18,1,17,0,1,0,0,5,39,9,5,0,9,2,0,40,30,9,0,8,4,13,0,11,31,11,2,0,40,1,15,15,35,22,7,6,3,22,40,3,12,19,25,29,13,17,16,26,27,30,33,35,11,0,14,29,36,14,0,2,5,6,0,0
00:16:08,2,4,5,30,30,32,30,6,16,35,25,7,25,16,16,11,26,23,1,0,13,9,0,30,29,3,0,18,40,0,10,15,0,7,0,20,6,18,1,16,0,1,0,1,5,39,9,5,0,9,2,0,40,30,9,0,8,4,13,0,11,31,11,2,0,40,1,15,15,35,22,7,6,3,22,40,3,12,19,26,29,13,17,16,26,27,29,33,35,11,0,14,29,36,14,0,2,5,6,0,0
00:18:09,2,4,5,30,30,32,30,6,16,35,25,7,25,16,16,11,26,23,1,0,13,9,0,30,29,3,1,18,40,0,10,15,0,7,0,20,6,18,1,16,0,2,0,1,5,39,8,5,0,9,2,0,40,30,9,0,8,4,13,0,11,31,11,0,0,40,1,15,16,35,22,7,5,3,22,40,3,12,19,26,29,13,17,16,26,27,29,33,35,11,0,14,29,36,14,0,2,5,6,0,0
00:20:09,2,4,5,30,30,32,30,6,16,35,25,7,25,16,16,11,26,23,1,0,13,9,0,30,29,3,1,18,40,0,10,15,0,7,0,20,6,18,1,16,0,2,0,1,5,39,8,5,0,9,2,0,40,30,9,0,8,4,13,0,11,31,11,0,0,40,1,15,16,35,22,7,5,3,22,40,3,12,19,26,29,13,17,16,26,27,29,33,35,11,0,14,29,36,14,0,2,5,6,0,0
00:22:08,2,4,5,30,29,32,30,6,17,34,25,7,25,16,16,11,26,23,1,0,13,9,0,30,29,3,0,18,40,0,10,15,1,7,0,20,4,18,1,14,0,2,0,0,5,39,8,5,0,8,2,0,40,29,9,0,8,4,13,0,11,32,11,0,0,40,1,15,16,35,22,7,5,3,23,40,3,12,19,26,29,14,17,16,26,27,29,33,35,11,0,14,29,35,14,0,2,5,6,0,0
00:24:09,2,4,5,30,29,32,30,6,17,33,25,7,25,16,16,11,27,23,1,0,13,8,0,30,29,3,0,18,40,0,10,14,1,8,0,20,4,18,1,14,0,2,0,0,6,40,8,5,0,8,2,0,40,29,9,0,8,4,13,0,11,32,11,0,0,40,1,14,16,35,22,8,4,3,24,40,3,12,19,26,30,14,17,16,26,27,29,33,35,11,0,14,30,35,14,0,2,5,5,0,0
00:26:08,2,4,5,30,29,32,30,6,17,33,25,7,25,16,16,11,27,23,1,0,13,8,0,30,29,3,0,18,40,0,10,14,1,8,0,20,4,18,1,14,0,2,0,0,6,40,8,5,0,8,2,0,40,29,9,0,8,4,13,0,11,32,11,0,0,40,1,14,16,35,22,8,4,3,24,40,3,12,19,26,30,14,17,16,26,27,29,33,35,11,0,14,30,35,14,0,2,5,5,0,0
00:28:09,2,4,4,30,29,32,30,6,17,33,25,7,25,17,16,11,27,23,1,0,13,7,0,30,28,3,0,18,40,0,10,14,1,8,0,20,4,18,1,12,0,3,1,0,6,40,8,5,1,8,2,0,40,29,9,0,8,4,13,0,11,33,10,0,0,40,1,14,16,35,23,8,4,3,24,40,2,12,20,26,30,14,17,16,26,27,29,33,35,11,0,14,30,35,15,0,2,5,5,0,0
00:30:08,2,4,4,30,29,32,30,6,17,34,25,7,25,17,16,11,28,23,1,0,13,7,0,30,29,3,0,15,40,0,10,14,1,8,0,20,3,18,1,9,0,3,1,0,6,39,8,5,1,8,2,0,40,29,9,0,8,4,13,0,12,33,9,0,0,40,1,14,16,35,23,8,4,3,24,40,0,12,20,26,30,14,17,16,26,27,29,33,35,11,0,14,30,35,15,0,2,5,5,0,0
00:32:09,2,4,4,30,29,32,30,6,17,34,25,7,25,17,16,11,28,23,1,0,13,7,0,30,29,3,0,15,40,0,10,14,1,8,0,20,3,18,1,9,0,3,1,0,6,39,8,5,1,8,2,0,40,29,9,0,8,4,13,0,12,33,9,0,0,40,1,14,16,35,23,8,4,3,24,40,0,12,20,26,30,14,17,16,26,27,29,33,35,11,0,14,30,35,15,0,2,5,5,0,0
00:34:09,1,4,3,30,29,32,30,7,17,34,25,7,25,17,16,11,28,23,1,0,13,6,0,30,29,3,0,13,40,0,10,14,1,8,0,20,3,18,1,8,0,3,1,0,6,39,8,5,1,8,2,0,40,29,9,0,7,4,13,0,12,33,9,0,0,40,1,14,17,35,23,8,4,2,24,40,0,12,20,27,30,14,17,16,27,28,30,33,35,11,0,15,30,35,15,0,3,5,4,0,0
00:36:09,1,4,3,30,28,32,30,8,17,34,25,7,25,17,16,11,28,23,1,0,13,6,0,30,29,3,0,13,40,0,10,14,1,8,0,20,2,18,1,8,0,3,1,0,6,39,8,5,1,8,2,0,40,30,9,0,7,4,13,0,12,33,8,0,0,40,1,14,17,35,23,9,4,2,23,40,0,12,20,29,30,14,17,16,27,28,30,33,35,11,0,15,30,35,15,0,5,5,4,0,0
00:38:08,1,4,3,30,28,32,30,8,17,34,25,7,25,17,16,11,28,23,1,0,13,6,0,30,29,3,0,13,40,0,10,14,1,8,0,20,2,18,1,8,0,3,1,0,6,39,8,5,1,8,2,0,40,30,9,0,7,4,13,0,12,33,8,0,0,40,1,14,17,35,23,9,4,2,23,40,0,12,20,29,30,14,17,16,27,28,30,33,35,11,0,15,30,35,15,0,5,5,4,0,0
00:40:09,1,4,3,30,28,32,30,8,17,34,25,7,25,17,16,11,28,23,1,0,14,6,0,30,30,3,0,13,40,0,10,14,1,8,0,20,2,18,1,8,0,3,1,0,6,39,8,5,1,8,2,0,40,30,9,0,7,4,13,0,12,33,8,0,0,40,1,14,18,35,24,9,4,2,23,40,0,12,20,29,30,14,17,16,27,28,30,33,35,11,0,15,30,35,15,0,5,5,4,0,0
00:42:09,1,4,3,30,28,33,30,8,17,34,25,7,25,17,17,11,28,23,1,0,14,6,0,30,30,3,0,13,40,0,10,14,1,8,0,20,2,18,1,8,0,3,1,0,6,39,8,5,1,8,2,0,40,30,9,0,7,4,13,0,12,33,8,0,0,40,1,14,18,35,24,9,4,2,23,40,0,12,20,29,30,14,17,16,27,28,30,33,35,11,0,15,30,36,15,0,6,5,4,0,0
00:44:08,1,4,3,30,28,33,30,8,17,34,25,7,25,17,17,11,28,23,1,0,14,6,0,30,30,3,0,13,40,0,10,14,1,8,0,20,2,18,1,8,0,3,1,0,6,39,8,5,1,8,2,0,40,30,9,0,7,4,13,0,12,33,8,0,0,40,1,14,18,35,24,9,4,2,23,40,0,12,20,29,30,14,17,16,27,28,30,33,35,11,0,15,30,36,15,0,6,5,4,0,0
00:46:09,1,4,3,30,28,33,30,8,17,34,25,7,25,17,17,11,28,23,1,0,14,6,0,30,30,3,0,13,40,0,10,14,1,8,0,20,2,18,1,8,0,3,1,0,6,39,8,5,1,8,2,0,40,30,9,0,7,4,13,0,12,33,8,0,1,40,1,14,18,35,24,9,4,2,23,40,0,12,20,29,30,14,17,17,29,28,30,33,35,11,0,15,30,36,15,0,6,5,4,0,0
00:48:08,1,4,3,30,28,33,30,8,17,34,25,7,25,17,17,11,28,23,1,0,14,6,0,30,30,3,0,13,40,0,10,14,1,8,0,20,2,18,1,8,0,3,1,0,6,39,8,5,1,8,2,0,40,30,9,0,7,4,13,0,12,33,8,0,1,40,1,14,18,35,24,9,4,2,23,40,0,12,20,29,30,14,17,17,29,28,30,33,35,11,0,15,30,36,15,0,6,5,4,0,0
00:50:08,1,4,3,30,28,33,30,8,17,34,25,7,25,17,17,11,28,23,1,0,14,6,0,30,30,3,0,13,40,0,10,14,1,8,0,20,2,18,1,8,0,3,1,0,6,39,8,5,1,8,2,0,40,30,9,0,7,4,13,0,12,33,8,0,1,40,1,14,18,36,24,9,4,2,23,40,0,12,20,29,30,14,17,17,29,28,30,33,35,11,0,15,31,36,15,0,6,5,4,0,0
00:52:09,1,4,3,30,28,33,30,8,17,34,25,7,25,17,17,11,28,23,1,0,14,6,0,30,30,3,0,13,40,0,10,14,1,8,0,20,2,18,1,8,0,3,1,0,6,39,8,5,1,8,2,0,40,30,9,0,7,4,13,0,12,33,8,0,1,40,1,14,18,36,24,9,4,2,23,40,0,12,20,29,30,14,17,17,29,28,30,33,35,11,0,15,31,36,15,0,6,5,4,0,0
