Time,Weather,Temperature,Feels_Like,Wind_Speed
00:00:08,Fair,12,12,8
00:02:09,Fair,12,12,8
00:04:09,Fair,12,12,8
00:06:09,Fair,12,12,8
00:08:08,Fair,12,12,9
00:10:09,Fair,12,12,9
00:12:09,Fair,12,12,9
00:14:09,Fair,12,12,9
00:16:08,Fair,12,12,9
00:18:09,Fair,12,12,9
00:20:09,Fair,12,12,9
00:22:09,Fair,12,12,9
00:24:08,Fair,12,12,9
00:26:08,Fair,12,12,9
00:28:09,Fair,12,12,9
00:30:09,Fair,12,12,9
00:32:09,Fair,12,12,9
00:34:08,Fair,12,12,9
00:36:09,Fair,12,12,9
00:38:09,Fair,12,12,9
00:40:09,Fair,12,12,9
00:42:08,Fair,12,12,9
00:44:08,Fair,12,12,9
00:46:09,Fair,12,12,9
00:48:09,Fair,12,12,9
00:50:09,Fair,12,12,9
00:52:08,Fair,12,12,9
00:54:08,Fair,12,12,9
00:56:09,Fair,12,12,9
00:58:09,Fair,12,12,9
01:00:17,Fair,12,12,9
01:02:09,Fair,12,12,9
01:04:08,Fair,12,12,9
01:06:09,Fair,12,12,9
01:08:09,Fair,12,12,9
01:10:09,Fair,12,12,9
01:12:08,Fair,12,12,9
01:14:08,Fair,12,12,8
01:16:09,Fair,12,12,8
01:18:09,Fair,12,12,8
01:20:08,Fair,12,12,8
01:22:09,Fair,12,12,8
01:24:09,Fair,12,12,8
01:26:09,Fair,12,12,8
01:28:08,Fair,12,12,8
01:30:08,Fair,12,12,8
01:32:08,Fair,12,12,8
01:34:09,Fair,12,12,8
01:36:09,Fair,12,12,8
01:38:08,Fair,12,12,8
01:40:09,Fair,12,12,8
01:42:09,Fair,12,12,8
01:44:09,Fair,12,12,8
01:46:08,Fair,12,12,8
01:48:08,Fair,12,12,8
01:50:09,Fair,12,12,8
01:52:09,Fair,12,12,8
01:54:09,Fair,12,12,8
01:56:08,Fair,12,12,8
01:58:09,Fair,12,12,8
02:00:09,Fair,12,12,8
02:02:09,Fair,12,12,8
02:04:09,Fair,12,12,8
02:06:09,Fair,12,12,8
02:08:09,Fair,12,12,8
02:10:09,Fair,12,12,8
02:12:09,Fair,12,12,8
02:14:09,Fair,11,11,8
02:16:09,Fair,11,11,8
02:18:08,Fair,11,11,8
02:20:09,Fair,11,11,8
02:22:09,Fair,11,11,8
02:24:09,Fair,11,11,8
02:26:09,Fair,11,11,8
02:28:09,Fair,11,11,8
02:30:08,Fair,11,11,8
02:32:08,Fair,11,11,8
02:34:09,Fair,11,11,8
02:36:09,Fair,11,11,8
02:38:09,Fair,11,11,8
02:40:08,Fair,11,11,8
02:42:08,Fair,11,11,8
02:44:09,Fair,11,11,8
02:46:08,Fair,11,11,8
02:48:08,Fair,11,11,8
02:50:08,Fair,11,11,8
02:52:09,Fair,11,11,8
02:54:08,Fair,11,11,8
02:56:08,Fair,11,11,8
02:58:09,Fair,11,11,8
03:00:09,Fair,11,11,8
03:02:09,Fair,11,11,8
03:04:08,Fair,11,11,8
03:06:09,Fair,11,11,8
03:08:09,Fair,11,11,8
03:10:09,Fair,11,11,8
03:12:09,Fair,11,11,8
03:14:08,Fair,11,11,4
03:16:09,Fair,11,11,4
03:18:09,Fair,11,11,4
03:20:09,Fair,11,11,4
03:22:09,Fair,11,11,4
03:24:09,Fair,11,11,4
03:26:09,Fair,11,11,4
03:28:08,Fair,11,11,4
03:30:09,Fair,11,11,4
03:32:09,Fair,11,11,4
03:34:09,Fair,11,11,4
03:36:08,Fair,11,11,4
03:38:08,Fair,11,11,4
