,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:00:09,16,1,4,16,17,15,18,19,5,16,5,4,15,18,0,25,11,11,29,10,2,30,13,8,8,10,22,25,4,13,4,30,10,8,5,1,12,28,18,24,23,12,23,0,17,33,26,19,3,5,14,16,26,8,13,20,16,28,3,16,2,13,36,7,15,6,10,7,19,1,9,6,7,22,4,22,0,27,3,6,12,5,3,4,27,8,13,30,19,10,20,9,10,35,9,23,10,18,4,15,19
00:02:09,16,1,4,16,17,15,18,19,5,16,5,4,15,18,0,25,11,11,29,10,2,30,13,8,8,10,22,25,4,13,4,30,10,8,5,1,12,28,18,24,23,12,23,0,17,33,26,19,3,5,14,16,26,8,13,20,16,28,3,16,2,13,36,7,15,6,10,7,19,1,9,6,7,22,4,22,0,27,3,6,12,5,3,4,27,8,13,30,19,10,20,9,10,35,9,23,10,18,4,15,19
00:04:09,16,1,4,16,17,15,18,19,5,16,5,4,15,18,0,25,11,11,29,10,2,30,13,8,8,10,22,25,4,13,4,30,10,8,5,1,12,28,18,24,23,12,23,0,17,34,26,19,3,5,14,16,26,8,13,20,16,28,3,16,2,13,36,7,15,6,10,7,19,1,9,6,7,22,4,22,0,27,3,6,12,5,3,4,27,8,13,30,19,10,20,9,10,35,9,23,10,18,4,15,19
00:06:08,16,1,4,16,17,15,18,19,5,16,5,4,15,18,0,25,11,11,29,10,2,30,13,8,8,10,22,25,4,13,4,30,10,8,5,1,12,28,18,24,23,12,23,0,17,34,26,19,3,5,14,16,26,8,13,20,16,28,3,16,2,13,36,7,15,6,10,7,19,1,9,6,7,22,4,22,0,27,3,6,12,5,3,4,27,8,13,30,19,10,20,9,10,35,9,23,10,18,4,15,19
00:08:09,16,1,4,16,17,15,18,19,5,16,5,4,15,18,0,25,11,11,29,10,2,30,13,8,8,10,22,25,4,13,4,30,10,8,5,1,12,28,18,24,23,12,23,0,17,34,26,19,3,5,14,16,26,8,13,20,16,28,3,16,2,13,36,7,15,6,10,7,19,1,9,6,7,22,4,22,0,27,3,6,12,5,4,4,27,8,13,30,19,10,20,9,10,35,9,23,10,18,4,15,19
00:10:09,16,1,4,16,17,15,18,19,5,16,5,4,15,18,0,25,11,11,29,10,2,30,13,8,8,10,22,25,4,13,4,30,10,8,5,1,12,28,18,24,23,12,23,0,17,34,26,19,3,5,14,16,26,8,13,20,16,28,3,16,2,13,36,7,15,6,10,7,19,1,9,6,7,22,4,22,0,27,3,6,12,5,4,4,27,8,13,30,19,10,20,9,10,35,9,23,10,18,4,15,19
00:12:09,16,1,4,16,17,15,18,19,5,16,5,4,15,18,0,25,11,11,29,10,2,30,13,8,8,10,22,25,4,13,4,30,10,8,5,1,12,28,18,24,23,12,23,0,17,34,26,19,3,5,14,16,26,8,13,20,16,28,3,16,2,13,36,7,15,6,10,7,19,1,9,6,7,22,4,22,0,27,3,6,12,5,4,4,27,8,13,30,19,10,20,9,10,35,9,23,10,18,4,15,19
00:14:09,16,1,4,16,17,15,18,19,5,16,5,4,15,18,0,25,11,11,29,10,2,30,13,8,8,10,22,25,4,13,4,30,10,8,5,1,12,28,18,24,23,13,23,0,17,34,26,19,3,5,14,16,26,8,13,20,16,28,3,16,2,13,36,7,15,6,10,7,19,1,9,6,7,22,4,22,0,27,3,6,12,5,4,4,27,8,13,30,19,10,20,9,10,35,9,23,10,18,4,15,19
00:16:08,16,1,4,16,17,15,18,19,5,16,5,4,15,18,0,25,11,11,29,10,2,30,13,8,8,10,22,25,4,13,4,30,10,8,5,1,12,28,18,24,23,13,23,0,17,34,26,19,3,5,14,16,26,8,13,20,16,28,3,16,2,13,36,7,15,6,10,7,19,1,9,6,7,22,4,22,0,27,3,6,12,5,4,4,27,8,13,30,19,10,20,9,10,35,9,23,10,18,4,15,19
00:18:09,16,1,4,16,17,15,18,19,5,16,5,4,15,18,0,25,11,11,29,10,2,30,13,8,8,10,22,25,4,13,4,30,10,8,5,1,12,28,18,24,23,13,23,0,17,34,26,19,3,5,14,16,26,8,13,20,16,28,3,16,2,13,36,7,15,6,10,7,19,1,9,6,7,22,4,22,0,27,3,6,12,5,4,4,27,8,13,30,19,10,20,9,10,35,9,23,10,18,4,15,19
