Time,Weather,Temperature,Feels_Like,Wind_Speed
00:00:09,Partly Cloudy,11,11,19
00:02:09,Partly Cloudy,11,11,19
00:04:09,Partly Cloudy,11,11,19
00:06:08,Partly Cloudy,11,11,19
00:08:08,Partly Cloudy,11,11,19
00:10:09,Partly Cloudy,11,11,19
00:12:09,Partly Cloudy,11,11,19
00:14:08,Partly Cloudy,11,11,19
00:16:09,Partly Cloudy,11,11,19
00:18:08,Mostly Cloudy,12,12,22
00:20:09,Mostly Cloudy,12,12,22
00:22:08,Mostly Cloudy,12,12,22
00:24:09,Mostly Cloudy,12,12,22
00:26:09,Mostly Cloudy,12,12,22
00:28:08,Mostly Cloudy,12,12,22
00:30:09,Mostly Cloudy,12,12,22
00:32:08,Mostly Cloudy,12,12,22
00:34:08,Mostly Cloudy,12,12,22
00:36:09,Mostly Cloudy,12,12,22
00:38:09,Mostly Cloudy,12,12,22
00:40:08,Mostly Cloudy,12,12,22
00:42:09,Mostly Cloudy,12,12,22
00:44:09,Mostly Cloudy,12,12,22
00:46:09,Mostly Cloudy,12,12,22
00:48:08,Mostly Cloudy,12,12,22
00:50:09,Mostly Cloudy,12,12,22
00:52:09,Mostly Cloudy,12,12,22
00:54:09,Mostly Cloudy,12,12,22
00:56:09,Mostly Cloudy,12,12,22
00:58:09,Mostly Cloudy,12,12,22
01:00:17,Mostly Cloudy,12,12,22
01:02:09,Mostly Cloudy,12,12,22
01:04:09,Mostly Cloudy,12,12,22
01:06:08,Mostly Cloudy,12,12,22
01:08:09,Mostly Cloudy,12,12,22
01:10:09,Mostly Cloudy,12,12,22
01:12:09,Mostly Cloudy,12,12,22
01:14:08,Mostly Cloudy,12,12,22
01:16:09,Mostly Cloudy,12,12,22
01:18:08,Mostly Cloudy,12,12,22
01:20:09,Mostly Cloudy,12,12,22
01:22:09,Mostly Cloudy,12,12,22
01:24:08,Mostly Cloudy,12,12,22
01:26:09,Mostly Cloudy,12,12,22
01:28:09,Mostly Cloudy,12,12,22
01:30:08,Mostly Cloudy,12,12,22
01:32:09,Mostly Cloudy,12,12,22
01:34:09,Mostly Cloudy,12,12,22
01:36:08,Mostly Cloudy,12,12,22
01:38:09,Mostly Cloudy,12,12,22
01:40:09,Mostly Cloudy,12,12,22
01:42:08,Mostly Cloudy,12,12,22
01:44:09,Mostly Cloudy,12,12,22
01:46:09,Mostly Cloudy,12,12,22
01:48:09,Mostly Cloudy,12,12,22
01:50:08,Mostly Cloudy,12,12,22
01:52:08,Mostly Cloudy,12,12,22
01:54:09,Mostly Cloudy,12,12,22
01:56:08,Mostly Cloudy,12,12,22
01:58:09,Mostly Cloudy,12,12,22
02:00:09,Mostly Cloudy,12,12,22
02:02:08,Mostly Cloudy,12,12,22
02:04:09,Mostly Cloudy,12,12,22
02:06:09,Mostly Cloudy,12,12,22
02:08:08,Mostly Cloudy,12,12,22
02:10:09,Mostly Cloudy,12,12,20
02:12:09,Mostly Cloudy,12,12,20
02:14:09,Mostly Cloudy,12,12,20
02:16:08,Mostly Cloudy,12,12,20
02:18:09,Mostly Cloudy,12,12,20
02:20:09,Mostly Cloudy,12,12,20
02:22:09,Mostly Cloudy,12,12,20
02:24:09,Mostly Cloudy,12,12,20
02:26:09,Mostly Cloudy,12,12,20
02:28:08,Mostly Cloudy,12,12,20
02:30:09,Mostly Cloudy,12,12,20
02:32:09,Mostly Cloudy,12,12,20
02:34:09,Mostly Cloudy,12,12,20
02:36:08,Mostly Cloudy,12,12,20
02:38:09,Mostly Cloudy,12,12,20
02:40:09,Mostly Cloudy,12,12,20
02:42:08,Mostly Cloudy,12,12,20
02:44:09,Mostly Cloudy,12,12,20
02:46:09,Mostly Cloudy,12,12,20
02:48:09,Mostly Cloudy,12,12,20
02:50:09,Mostly Cloudy,12,12,20
02:52:09,Mostly Cloudy,12,12,20
02:54:08,Mostly Cloudy,12,12,20
02:56:08,Mostly Cloudy,12,12,20
02:58:09,Mostly Cloudy,12,12,20
03:00:09,Mostly Cloudy,12,12,20
03:02:08,Mostly Cloudy,12,12,20
03:04:08,Mostly Cloudy,12,12,20
03:06:09,Mostly Cloudy,12,12,20
03:08:09,Mostly Cloudy,12,12,20
03:10:08,Mostly Cloudy,12,12,20
03:12:09,Mostly Cloudy,12,12,20
03:14:09,Mostly Cloudy,12,12,20
03:16:09,Mostly Cloudy,12,12,20
03:18:09,Mostly Cloudy,12,12,20
03:20:09,Mostly Cloudy,12,12,20
03:22:09,Mostly Cloudy,12,12,20
03:24:08,Mostly Cloudy,12,12,20
03:26:09,Mostly Cloudy,12,12,20
03:28:09,Mostly Cloudy,12,12,20
03:30:08,Mostly Cloudy,12,12,20
03:32:09,Mostly Cloudy,12,12,20
03:34:09,Mostly Cloudy,12,12,20
03:36:09,Mostly Cloudy,12,12,20
03:38:08,Mostly Cloudy,12,12,20
03:40:09,Mostly Cloudy,12,12,20
03:42:09,Mostly Cloudy,12,12,20
03:44:09,Mostly Cloudy,12,12,20
03:46:08,Mostly Cloudy,12,12,20
03:48:09,Mostly Cloudy,12,12,20
03:50:09,Mostly Cloudy,12,12,20
03:52:09,Mostly Cloudy,12,12,20
03:54:08,Mostly Cloudy,12,12,20
03:56:09,Mostly Cloudy,12,12,20
03:58:09,Mostly Cloudy,12,12,20
04:00:08,Mostly Cloudy,12,12,20
04:02:09,Mostly Cloudy,12,12,20
04:04:09,Mostly Cloudy,12,12,20
04:06:09,Mostly Cloudy,12,12,20
04:08:08,Mostly Cloudy,12,12,20
04:10:09,Mostly Cloudy,12,12,20
04:12:09,Mostly Cloudy,12,12,20
04:14:08,Mostly Cloudy,12,12,20
04:16:09,Mostly Cloudy,12,12,19
04:18:09,Mostly Cloudy,12,12,19
04:20:08,Mostly Cloudy,12,12,19
04:22:09,Mostly Cloudy,12,12,19
04:24:09,Mostly Cloudy,12,12,19
04:26:08,Mostly Cloudy,12,12,19
04:28:09,Mostly Cloudy,12,12,19
04:30:09,Mostly Cloudy,12,12,19
04:32:08,Mostly Cloudy,12,12,19
04:34:09,Mostly Cloudy,12,12,19
04:36:09,Mostly Cloudy,12,12,19
04:38:09,Mostly Cloudy,12,12,19
04:40:08,Mostly Cloudy,12,12,19
04:42:09,Mostly Cloudy,12,12,19
04:44:08,Mostly Cloudy,12,12,19
04:46:08,Mostly Cloudy,12,12,19
04:48:09,Mostly Cloudy,12,12,19
04:50:09,Mostly Cloudy,12,12,19
04:52:09,Mostly Cloudy,12,12,19
04:54:08,Mostly Cloudy,12,12,19
04:56:09,Mostly Cloudy,12,12,19
04:58:09,Mostly Cloudy,12,12,19
05:00:08,Mostly Cloudy,12,12,19
05:02:08,Mostly Cloudy,12,12,19
05:04:09,Mostly Cloudy,12,12,19
05:06:09,Mostly Cloudy,12,12,19
05:08:09,Mostly Cloudy,12,12,19
05:10:09,Mostly Cloudy,12,12,24
05:12:08,Mostly Cloudy,12,12,24
05:14:08,Mostly Cloudy,12,12,24
05:16:08,Mostly Cloudy,12,12,24
05:18:09,Mostly Cloudy,12,12,24
05:20:09,Mostly Cloudy,12,12,24
05:22:09,Mostly Cloudy,12,12,24
05:24:09,Mostly Cloudy,12,12,24
05:26:08,Mostly Cloudy,12,12,24
05:28:08,Mostly Cloudy,12,12,24
05:30:09,Mostly Cloudy,12,12,24
05:32:09,Mostly Cloudy,12,12,24
05:34:09,Mostly Cloudy,12,12,24
05:36:08,Mostly Cloudy,12,12,24
05:38:09,Mostly Cloudy,12,12,24
05:40:09,Mostly Cloudy,12,12,24
05:42:08,Mostly Cloudy,12,12,24
05:44:09,Mostly Cloudy,12,12,24
05:46:09,Mostly Cloudy,12,12,24
05:48:08,Mostly Cloudy,12,12,24
05:50:09,Mostly Cloudy,12,12,24
05:52:09,Mostly Cloudy,12,12,24
05:54:09,Mostly Cloudy,12,12,24
05:56:09,Mostly Cloudy,12,12,24
05:58:09,Mostly Cloudy,12,12,24
06:00:09,Mostly Cloudy,12,12,24
06:02:09,Mostly Cloudy,12,12,24
06:04:09,Mostly Cloudy,12,12,24
06:06:08,Mostly Cloudy,12,12,24
06:08:09,Mostly Cloudy,12,12,24
06:10:09,Mostly Cloudy,12,12,24
06:12:09,Mostly Cloudy,12,12,24
06:14:08,Mostly Cloudy,12,12,24
06:16:08,Mostly Cloudy,12,12,24
06:18:09,Mostly Cloudy,12,12,24
06:20:09,Mostly Cloudy,12,12,24
06:22:08,Mostly Cloudy,12,12,24
06:24:08,Mostly Cloudy,12,12,24
06:26:09,Mostly Cloudy,12,12,24
06:28:08,Mostly Cloudy,12,12,24
06:30:09,Mostly Cloudy,12,12,24
06:32:09,Mostly Cloudy,12,12,24
06:34:09,Mostly Cloudy,12,12,24
06:36:08,Mostly Cloudy,12,12,24
06:38:09,Mostly Cloudy,12,12,24
06:40:09,Mostly Cloudy,12,12,24
06:42:08,Mostly Cloudy,12,12,24
06:44:09,Mostly Cloudy,12,12,24
06:46:09,Mostly Cloudy,12,12,24
06:48:09,Mostly Cloudy,12,12,24
06:50:08,Mostly Cloudy,12,12,24
06:52:09,Mostly Cloudy,12,12,24
06:54:09,Mostly Cloudy,12,12,24
06:56:08,Mostly Cloudy,12,12,24
06:58:08,Mostly Cloudy,12,12,24
07:00:09,Mostly Cloudy,12,12,24
07:02:09,Mostly Cloudy,12,12,24
07:04:09,Mostly Cloudy,12,12,24
07:06:09,Mostly Cloudy,12,12,24
07:08:08,Mostly Cloudy,12,12,24
07:10:08,Mostly Cloudy,12,12,24
07:12:09,Mostly Cloudy,12,12,24
07:14:09,Mostly Cloudy,13,13,22
07:16:10,Mostly Cloudy,13,13,22
07:18:09,Mostly Cloudy,13,13,22
07:20:08,Mostly Cloudy,13,13,22
07:22:09,Mostly Cloudy,13,13,22
07:24:09,Mostly Cloudy,13,13,22
07:26:09,Mostly Cloudy,13,13,22
07:28:08,Mostly Cloudy,13,13,22
07:30:09,Mostly Cloudy,13,13,22
07:32:09,Mostly Cloudy,13,13,22
07:34:08,Mostly Cloudy,13,13,22
07:36:08,Mostly Cloudy,13,13,22
07:38:09,Mostly Cloudy,13,13,22
07:40:09,Mostly Cloudy,13,13,22
07:42:08,Mostly Cloudy,13,13,22
07:44:09,Mostly Cloudy,13,13,25
07:46:09,Mostly Cloudy,13,13,25
07:48:09,Mostly Cloudy,13,13,25
07:50:08,Mostly Cloudy,13,13,25
07:52:09,Mostly Cloudy,13,13,25
07:54:09,Mostly Cloudy,13,13,25
07:56:09,Mostly Cloudy,13,13,25
07:58:08,Mostly Cloudy,13,13,25
08:00:09,Mostly Cloudy,13,13,25
08:02:09,Mostly Cloudy,13,13,25
08:04:08,Mostly Cloudy,13,13,25
08:06:08,Mostly Cloudy,13,13,25
08:08:09,Mostly Cloudy,13,13,25
08:10:09,Mostly Cloudy,13,13,25
08:12:09,Mostly Cloudy,13,13,25
08:14:08,Mostly Cloudy,15,15,25
08:16:09,Mostly Cloudy,15,15,25
08:18:08,Mostly Cloudy,15,15,25
08:20:08,Mostly Cloudy,15,15,25
08:22:09,Mostly Cloudy,15,15,25
08:24:09,Mostly Cloudy,15,15,25
08:26:09,Mostly Cloudy,15,15,25
08:28:08,Mostly Cloudy,15,15,25
08:30:09,Mostly Cloudy,15,15,25
08:32:09,Mostly Cloudy,15,15,25
08:34:08,Mostly Cloudy,15,15,25
08:36:08,Mostly Cloudy,15,15,25
08:38:09,Mostly Cloudy,15,15,25
08:40:09,Mostly Cloudy,15,15,25
08:42:08,Mostly Cloudy,15,15,25
08:44:09,Mostly Cloudy,15,15,24
08:46:09,Mostly Cloudy,15,15,24
08:48:09,Mostly Cloudy,15,15,24
08:50:08,Mostly Cloudy,15,15,24
08:52:08,Mostly Cloudy,15,15,24
08:54:09,Mostly Cloudy,15,15,24
08:56:09,Mostly Cloudy,15,15,24
08:58:08,Mostly Cloudy,15,15,24
09:00:08,Mostly Cloudy,15,15,24
09:02:09,Mostly Cloudy,15,15,24
09:04:09,Mostly Cloudy,15,15,24
09:06:09,Mostly Cloudy,15,15,24
09:08:08,Mostly Cloudy,15,15,24
09:10:09,Mostly Cloudy,15,15,24
09:12:09,Mostly Cloudy,15,15,24
09:14:08,Mostly Cloudy,15,15,24
09:16:09,Mostly Cloudy,15,15,27
09:18:08,Mostly Cloudy,15,15,27
09:20:09,Mostly Cloudy,15,15,27
09:22:09,Mostly Cloudy,15,15,27
09:24:09,Mostly Cloudy,15,15,27
09:26:09,Mostly Cloudy,15,15,27
09:28:09,Mostly Cloudy,15,15,27
09:30:09,Mostly Cloudy,15,15,27
09:32:09,Mostly Cloudy,15,15,27
09:34:09,Mostly Cloudy,15,15,27
09:36:09,Mostly Cloudy,15,15,27
09:38:09,Mostly Cloudy,15,15,27
09:40:09,Mostly Cloudy,15,15,27
09:42:09,Mostly Cloudy,16,16,25
09:44:08,Mostly Cloudy,16,16,25
09:46:09,Mostly Cloudy,16,16,25
09:48:09,Mostly Cloudy,16,16,25
09:50:09,Mostly Cloudy,16,16,25
09:52:08,Mostly Cloudy,16,16,25
09:54:09,Mostly Cloudy,16,16,25
09:56:09,Mostly Cloudy,16,16,25
09:58:08,Mostly Cloudy,16,16,25
10:00:08,Mostly Cloudy,16,16,25
10:02:09,Mostly Cloudy,16,16,25
10:04:09,Mostly Cloudy,16,16,25
10:06:08,Mostly Cloudy,16,16,25
10:08:09,Mostly Cloudy,16,16,25
10:10:08,Mostly Cloudy,16,16,25
10:12:09,Mostly Cloudy,16,16,27
10:14:09,Mostly Cloudy,16,16,27
10:16:09,Mostly Cloudy,16,16,27
10:18:09,Mostly Cloudy,16,16,27
10:20:08,Mostly Cloudy,16,16,27
10:22:09,Mostly Cloudy,16,16,27
10:24:09,Mostly Cloudy,16,16,27
10:26:09,Mostly Cloudy,16,16,27
10:28:09,Mostly Cloudy,16,16,27
10:30:09,Mostly Cloudy,16,16,27
10:32:09,Mostly Cloudy,16,16,27
10:34:09,Mostly Cloudy,16,16,27
10:36:08,Mostly Cloudy,16,16,27
10:38:09,Mostly Cloudy,16,16,27
10:40:09,Mostly Cloudy,17,17,28
10:42:08,Mostly Cloudy,17,17,28
10:44:09,Mostly Cloudy,17,17,28
10:46:09,Mostly Cloudy,17,17,28
10:48:08,Mostly Cloudy,17,17,28
10:50:09,Mostly Cloudy,17,17,28
10:52:09,Mostly Cloudy,17,17,28
10:54:09,Mostly Cloudy,17,17,28
10:56:09,Mostly Cloudy,17,17,28
10:58:09,Mostly Cloudy,17,17,28
11:00:08,Mostly Cloudy,17,17,28
11:02:09,Mostly Cloudy,17,17,28
11:04:09,Mostly Cloudy,17,17,28
11:06:08,Mostly Cloudy,17,17,28
11:08:09,Mostly Cloudy,17,17,28
11:10:09,Mostly Cloudy,17,17,28
11:12:09,Mostly Cloudy,17,17,28
11:14:09,Mostly Cloudy,17,17,28
11:16:08,Mostly Cloudy,16,16,25
11:18:09,Mostly Cloudy,16,16,25
11:20:09,Mostly Cloudy,16,16,25
11:22:08,Mostly Cloudy,16,16,25
11:24:09,Mostly Cloudy,16,16,25
11:26:09,Mostly Cloudy,16,16,25
11:28:09,Mostly Cloudy,16,16,25
11:30:09,Mostly Cloudy,16,16,25
11:32:09,Mostly Cloudy,16,16,25
11:34:09,Mostly Cloudy,16,16,25
11:36:09,Mostly Cloudy,16,16,25
11:38:09,Mostly Cloudy,16,16,25
11:40:08,Mostly Cloudy,16,16,25
11:42:09,Mostly Cloudy,16,16,25
11:44:09,Mostly Cloudy,16,16,25
11:46:08,Cloudy,16,16,20
11:48:09,Cloudy,16,16,20
11:50:09,Cloudy,16,16,20
11:52:08,Cloudy,16,16,20
11:54:09,Cloudy,16,16,20
11:56:09,Cloudy,16,16,20
11:58:09,Cloudy,16,16,20
12:00:08,Cloudy,16,16,20
12:02:09,Cloudy,16,16,20
12:04:09,Cloudy,16,16,20
12:06:08,Cloudy,16,16,20
12:08:09,Cloudy,16,16,20
12:10:09,Cloudy,16,16,20
12:12:09,Cloudy,16,16,20
12:14:08,Cloudy,16,16,20
12:16:09,Cloudy,16,16,20
12:18:09,Cloudy,16,16,20
12:20:08,Cloudy,16,16,20
12:22:09,Light Drizzle,17,17,22
12:24:09,Light Drizzle,17,17,22
12:26:08,Light Drizzle,17,17,22
12:28:08,Light Drizzle,17,17,22
12:30:09,Light Drizzle,17,17,22
12:32:09,Light Drizzle,17,17,22
12:34:09,Light Drizzle,17,17,22
12:36:08,Light Drizzle,17,17,22
12:38:09,Light Drizzle,17,17,22
