,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:00:09,1,3,6,5,2,15,25,20,22,28,20,23,11,29,10,2,11,16,2,16,10,17,0,21,19,2,16,22,12,11,7,28,7,18,11,8,16,27,6,22,7,16,7,0,32,32,21,15,0,10,7,21,25,17,15,13,4,0,11,13,22,14,27,4,30,19,15,10,34,8,29,8,14,28,17,8,8,0,8,28,28,8,4,2,0,12,4,1,22,40,17,25,29,39,14,23,22,5,0,2,12
00:02:09,1,3,6,5,2,15,25,20,22,28,20,23,11,29,10,2,11,16,2,16,10,17,0,21,19,2,16,22,12,11,7,28,7,18,11,8,16,27,6,22,7,16,7,0,32,32,21,15,0,10,7,21,25,17,15,13,4,0,11,13,22,14,27,4,30,19,15,10,34,8,29,8,14,28,17,8,8,0,8,28,28,8,4,2,0,12,4,1,22,40,17,25,29,39,14,23,22,5,0,2,12
00:04:08,2,3,6,5,2,15,25,20,22,28,20,23,11,29,10,2,11,16,2,16,10,17,0,21,19,2,15,22,13,11,7,28,7,17,11,8,16,27,6,23,7,16,7,0,32,32,21,15,0,11,7,21,25,17,15,13,4,0,11,13,22,14,27,4,30,19,15,10,34,8,29,8,14,29,17,8,8,0,8,28,28,8,4,2,0,12,4,1,22,40,17,25,29,39,14,23,23,5,0,2,12
00:06:09,2,3,6,5,2,15,25,20,22,28,20,23,10,29,10,2,10,16,2,16,10,16,0,21,19,2,13,22,13,11,7,28,7,17,11,9,16,27,6,23,7,16,7,0,32,31,21,15,0,11,7,21,25,20,15,13,5,0,11,14,22,14,27,4,30,19,15,10,34,8,29,9,13,28,17,8,8,0,8,29,27,8,4,3,0,12,4,1,22,40,17,25,29,39,14,23,23,5,0,2,12
00:08:09,2,3,6,5,2,15,25,20,22,28,20,23,10,29,10,2,10,16,2,16,10,16,0,21,19,2,13,22,13,11,7,28,7,17,11,9,16,27,6,23,7,16,7,0,32,31,21,15,0,11,7,21,25,20,15,13,5,0,11,14,22,14,27,4,30,19,15,10,34,8,29,9,13,28,17,8,8,0,8,29,27,8,4,3,0,12,4,1,22,40,17,25,29,39,14,23,23,5,0,2,12
00:10:08,2,3,6,5,2,16,25,20,22,28,20,23,10,29,10,2,10,17,2,16,10,16,0,21,19,2,14,22,13,11,7,28,6,17,11,10,15,27,6,23,7,16,7,0,32,32,21,15,0,11,7,21,25,20,16,12,5,0,11,14,22,15,27,4,29,19,14,10,34,8,30,10,13,28,17,8,7,0,8,29,27,8,4,3,0,12,4,2,22,40,17,25,29,39,14,23,23,5,0,2,12
00:12:09,2,2,6,5,2,16,25,20,22,28,20,23,10,29,10,1,10,17,2,16,10,16,0,21,19,2,14,22,13,11,7,28,6,17,11,10,16,27,6,23,7,16,7,0,32,34,21,15,0,11,7,21,25,20,16,12,5,0,11,13,22,15,27,4,29,19,14,10,34,8,30,10,14,28,17,7,7,0,8,30,27,8,4,3,0,12,4,2,22,40,16,25,29,39,14,22,23,5,0,2,12
00:14:08,2,2,6,5,2,16,25,20,22,28,20,23,10,29,10,1,10,17,2,16,10,16,0,21,19,2,14,22,13,11,7,28,6,17,11,10,16,27,6,23,7,16,7,0,32,34,21,15,0,11,7,21,25,20,16,12,5,0,11,13,22,15,27,4,29,19,14,10,34,8,30,10,14,28,17,7,7,0,8,30,27,8,4,3,0,12,4,2,22,40,16,25,29,39,14,22,23,5,0,2,12
00:16:08,2,2,6,5,2,16,25,20,22,27,20,23,10,30,9,1,10,17,2,16,10,15,0,21,19,2,14,22,13,10,7,28,6,18,11,10,16,27,6,23,7,16,7,0,32,34,20,15,0,10,7,21,25,20,16,12,5,0,11,13,22,15,27,4,29,19,14,11,34,8,30,10,14,28,16,8,7,0,9,30,27,8,4,3,0,12,4,2,22,40,16,25,29,39,14,22,23,5,0,2,12
00:18:09,2,2,6,5,2,16,25,20,22,27,20,23,10,30,9,1,10,17,2,16,10,15,0,21,19,2,13,23,13,11,7,28,6,18,11,10,16,27,6,23,7,16,7,0,32,33,20,15,0,10,7,21,25,20,16,12,5,0,11,13,23,15,27,4,29,19,14,11,34,8,30,10,14,27,16,8,6,0,9,30,27,7,4,3,1,12,4,2,22,40,16,25,29,39,14,22,23,6,0,2,12
