,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:00:08,1,0,1,30,39,28,25,13,29,34,32,14,25,26,14,1,15,30,3,1,25,0,0,30,30,2,7,0,16,0,4,15,1,3,0,20,18,13,2,0,4,3,18,0,1,39,25,9,1,17,3,0,32,29,2,0,3,12,6,0,7,40,0,7,1,26,2,8,32,27,40,1,8,1,12,16,4,6,19,23,30,10,30,12,23,26,29,40,35,0,6,13,20,40,20,4,6,1,16,0,0
00:02:08,1,0,1,30,39,28,25,13,29,34,32,14,25,26,15,1,15,30,3,1,25,0,0,30,30,2,6,0,16,0,4,15,1,3,0,19,18,13,2,0,4,3,18,0,1,39,25,9,1,17,3,0,32,29,2,0,3,12,6,0,7,40,0,7,0,26,2,8,32,27,40,1,8,1,12,16,4,6,20,23,30,10,30,12,23,26,29,40,35,0,6,13,20,40,20,4,6,1,16,0,0
00:04:09,1,0,1,30,39,28,25,13,29,34,32,14,25,26,15,1,15,30,3,1,25,0,0,30,30,2,6,0,16,0,4,15,1,3,0,19,18,13,2,0,4,3,18,0,1,39,25,9,1,17,3,0,32,29,2,0,3,12,6,0,7,40,0,7,0,26,2,8,32,27,40,1,8,1,12,16,4,6,20,23,30,10,30,12,23,26,29,40,35,0,6,13,20,40,20,4,6,1,16,0,0
00:06:09,1,0,1,30,39,28,25,13,29,34,32,14,25,26,16,1,15,30,3,1,25,0,0,30,30,2,6,0,16,0,4,15,1,2,0,19,18,14,2,0,4,3,18,0,0,39,25,9,1,17,3,0,32,29,2,0,3,12,6,0,7,40,0,7,0,26,2,8,32,27,40,1,8,1,12,16,4,6,20,23,29,10,30,13,23,26,30,40,35,0,6,13,20,40,20,4,6,1,16,0,0
00:08:08,1,0,1,30,39,28,26,13,29,34,32,13,25,25,16,1,14,30,3,1,25,0,0,30,30,2,6,0,16,0,4,15,1,2,0,19,18,14,2,0,4,3,18,0,0,39,25,9,1,17,2,0,32,29,2,0,3,12,6,0,7,40,0,7,0,26,2,8,32,27,40,1,8,1,12,16,4,6,20,23,29,10,30,13,23,27,30,40,35,0,6,13,20,40,20,4,6,1,16,0,0
00:10:09,1,0,1,30,39,28,26,13,29,34,32,13,25,25,16,1,14,30,3,1,25,0,0,30,30,2,6,0,16,0,4,15,1,2,0,19,18,14,2,0,4,3,18,0,0,39,25,9,1,17,2,0,32,29,2,0,3,12,6,0,7,40,0,7,0,26,2,8,32,27,40,1,8,1,12,16,4,6,20,23,29,10,30,13,23,27,30,40,35,0,6,13,20,40,20,4,6,1,16,0,0
00:12:08,1,0,1,30,39,28,26,13,30,34,32,13,25,25,16,1,14,30,3,1,25,0,0,30,30,2,6,1,16,0,4,14,1,2,0,19,18,14,2,0,4,3,18,0,0,39,25,9,1,17,2,0,32,30,2,0,3,12,6,0,7,40,0,7,0,26,2,8,32,27,40,1,8,3,12,16,4,6,20,23,29,10,30,13,23,27,30,40,35,0,6,13,20,40,20,4,5,1,16,0,0
00:14:09,0,0,1,30,39,28,27,13,30,34,32,13,25,25,16,1,14,30,3,1,25,0,0,30,30,2,5,1,16,0,4,15,1,2,0,19,18,14,2,0,4,3,18,0,0,39,25,9,1,18,2,0,32,30,2,0,3,12,6,0,7,40,0,7,0,26,1,8,32,27,40,1,8,3,12,16,4,6,20,23,29,10,30,13,23,27,30,40,35,0,6,13,20,40,21,4,5,1,16,0,0
00:16:08,0,0,1,30,39,28,27,13,30,34,32,13,25,25,16,1,14,30,3,1,25,0,0,30,30,2,5,1,16,0,4,15,1,2,0,19,18,14,2,0,4,3,18,0,0,39,25,9,1,18,2,0,32,30,2,0,3,12,6,0,7,40,0,7,0,26,1,8,32,27,40,1,8,3,12,16,4,6,20,23,29,10,30,13,23,27,30,40,35,0,6,13,20,40,21,4,5,1,16,0,0
00:18:09,0,0,1,30,39,28,27,13,30,34,32,13,25,25,16,1,14,30,3,1,25,0,0,30,30,1,5,1,16,0,4,16,1,2,0,20,19,14,2,0,4,3,18,0,0,39,25,9,1,18,2,0,32,30,2,0,3,12,6,0,7,40,0,7,0,26,1,8,32,27,40,2,7,3,12,16,4,6,20,23,29,10,30,13,23,27,30,40,35,0,6,13,20,40,21,4,6,1,16,0,0
00:20:09,0,0,1,30,39,28,27,13,30,33,32,13,25,25,16,1,14,30,3,1,25,0,0,30,30,1,5,1,16,0,4,16,1,2,0,20,19,14,2,0,4,3,18,0,0,38,25,9,1,18,2,0,32,30,2,0,3,12,6,0,7,40,0,7,0,26,1,8,32,28,40,2,7,3,12,16,4,6,20,23,29,10,30,13,23,27,30,40,35,0,6,13,20,40,21,4,6,1,16,0,0
00:22:09,0,0,1,30,39,28,27,13,30,33,32,13,25,25,16,1,14,30,3,1,25,0,0,30,30,1,5,1,16,0,4,16,1,2,0,20,19,14,2,0,4,3,18,0,0,38,25,9,1,18,2,0,32,30,2,0,3,12,6,0,7,40,0,7,0,26,1,8,32,28,40,2,7,3,12,16,4,6,20,23,29,10,30,13,23,27,30,40,35,0,6,13,20,40,21,4,6,1,16,0,0
00:24:08,0,0,1,30,39,28,27,13,30,33,32,14,25,25,16,1,13,30,3,1,25,0,0,30,30,1,4,1,17,0,4,16,1,2,0,20,19,14,2,0,4,3,18,0,0,38,24,9,1,18,2,0,32,30,2,0,3,12,6,0,7,40,0,7,0,26,1,8,32,28,40,2,7,3,12,16,4,6,20,23,29,10,30,13,23,27,30,40,35,0,6,14,20,40,21,4,7,1,16,0,0
00:26:09,0,0,1,30,39,28,27,13,30,33,32,14,25,25,16,1,13,30,3,1,25,0,0,30,30,1,4,1,17,0,4,16,1,2,0,20,19,14,2,0,4,3,18,0,0,38,24,9,1,18,2,0,32,30,2,0,3,12,6,0,7,40,0,7,0,26,1,8,32,28,40,2,7,3,12,16,4,6,20,23,29,10,30,13,23,27,30,40,35,0,6,14,20,40,21,4,7,1,16,0,0
00:28:09,0,0,1,30,39,28,27,12,30,33,32,14,25,25,16,1,13,30,3,1,25,0,0,30,30,1,4,1,17,0,4,16,1,2,0,20,19,13,2,0,4,3,18,0,0,38,24,9,1,18,2,0,32,30,2,0,3,12,6,0,7,40,0,7,0,26,1,8,32,28,40,2,7,4,13,16,4,6,20,23,30,10,30,13,23,27,30,40,35,0,6,14,20,40,21,4,7,1,16,0,0
00:30:09,0,0,1,30,39,28,26,12,30,33,32,14,25,25,18,1,13,30,3,1,25,0,0,30,30,1,4,1,17,0,4,16,1,1,0,20,19,13,2,0,4,3,17,0,0,38,24,8,0,17,2,0,32,30,2,0,3,12,6,0,7,40,0,7,0,26,1,9,32,28,40,2,6,4,13,16,3,6,20,23,30,10,30,13,23,27,30,40,35,0,6,14,20,40,21,4,7,1,16,0,0
00:32:08,0,0,1,30,39,28,26,12,30,33,32,14,25,25,18,1,13,30,3,1,25,0,0,30,30,1,4,1,17,0,4,16,1,1,0,20,19,13,2,0,4,3,17,0,0,38,24,8,0,17,2,0,32,30,2,0,3,12,6,0,7,40,0,7,0,26,1,9,32,28,40,2,6,4,13,16,3,6,20,23,30,10,30,13,23,27,30,40,35,0,6,14,20,40,21,4,7,1,16,0,0
00:34:09,0,0,1,30,39,28,26,12,30,33,31,14,25,25,18,1,13,30,3,1,25,0,0,30,30,1,4,1,17,0,3,16,1,1,0,20,19,13,1,0,4,3,17,0,0,38,24,8,0,17,2,0,32,30,2,0,3,12,6,0,7,40,0,7,0,26,1,9,32,28,40,2,6,4,13,16,3,6,20,23,30,10,30,13,23,27,30,40,35,0,6,14,20,40,21,4,7,1,16,0,0
00:36:08,0,0,1,30,39,28,26,12,30,33,31,14,25,25,18,1,13,30,3,1,25,0,0,30,30,1,4,1,17,0,3,16,1,1,0,20,19,12,1,0,4,4,17,0,0,38,24,8,0,17,2,0,32,30,1,0,3,13,6,0,7,40,0,7,0,26,1,9,32,28,40,2,6,4,13,15,3,5,20,23,30,10,30,13,24,28,30,40,35,0,6,14,20,40,21,4,7,1,16,0,0
00:38:09,0,0,1,30,39,28,26,12,30,33,31,14,25,25,18,1,13,30,3,1,25,0,0,30,30,1,4,1,17,0,3,16,1,1,0,20,19,12,1,0,4,4,17,0,0,38,24,8,0,17,2,0,32,30,1,0,3,13,6,0,7,40,0,7,0,26,1,9,32,28,40,2,6,4,13,15,3,5,20,23,30,10,30,13,24,28,30,40,35,0,6,14,20,40,21,4,7,1,16,0,0
00:40:08,0,0,1,30,39,28,26,12,31,33,31,14,25,25,18,1,13,30,3,1,25,0,0,30,30,1,4,1,17,0,3,16,1,1,0,20,19,12,1,0,4,4,17,1,0,38,24,8,0,17,2,0,32,30,1,0,3,13,6,0,7,40,1,7,0,26,1,9,32,28,40,2,6,4,13,15,3,5,20,23,30,10,30,13,24,28,30,40,35,0,6,14,20,40,21,4,7,1,16,0,0
00:42:09,0,0,1,30,39,28,26,12,31,33,31,14,25,25,19,1,13,30,3,1,25,0,0,30,30,1,4,1,17,0,3,16,1,1,0,20,19,12,1,0,4,4,17,1,0,38,24,8,0,17,2,0,32,30,1,0,3,13,6,0,7,40,1,7,0,26,1,9,32,28,40,2,6,4,13,15,3,5,20,23,30,10,30,13,24,28,30,40,35,0,6,14,20,40,21,4,7,1,16,0,0
