,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:00:08,23,11,6,18,29,22,26,10,27,24,25,18,23,21,7,8,5,24,3,5,16,5,1,30,20,5,2,0,17,10,13,28,0,2,3,15,11,2,9,1,11,0,5,12,36,30,8,6,7,0,7,1,29,16,7,10,20,11,2,1,12,19,1,1,7,31,1,10,40,35,37,0,18,8,30,22,7,7,4,15,23,5,20,17,32,25,21,18,35,0,0,26,30,40,12,19,10,8,1,0,1
00:02:09,23,11,6,18,28,22,26,10,27,24,25,18,23,22,7,8,5,24,3,5,16,5,1,30,20,5,2,0,17,10,13,28,0,2,3,16,11,2,9,1,11,0,5,12,36,31,8,6,7,0,7,1,29,16,7,10,20,11,2,1,12,19,1,1,7,31,1,10,40,35,37,0,18,8,30,22,7,7,4,15,23,5,20,17,32,25,21,18,35,0,0,26,30,40,12,19,10,8,1,0,1
00:04:09,23,11,6,18,28,22,26,10,27,24,25,18,23,22,7,8,5,24,3,5,16,5,1,30,20,5,2,0,17,10,13,28,0,2,3,16,11,2,9,1,11,0,5,12,36,31,8,6,7,0,7,1,29,16,7,10,20,11,2,1,12,19,1,1,7,31,1,10,40,35,37,0,18,8,30,22,7,7,4,15,23,5,20,17,32,25,21,18,35,0,0,26,30,40,12,19,10,8,1,0,1
00:06:09,23,11,6,18,28,22,26,10,27,24,25,18,23,22,7,8,5,24,3,4,16,5,1,30,20,5,1,0,17,10,13,28,0,2,3,16,11,2,8,1,11,0,5,11,36,31,8,6,7,0,7,1,29,16,7,10,20,11,2,1,12,19,1,1,7,31,1,10,39,35,37,0,18,8,30,22,7,8,4,14,23,5,20,17,32,25,22,18,35,0,0,26,30,40,12,19,10,8,1,0,0
00:08:09,23,11,6,18,28,22,26,10,27,24,25,18,23,22,7,8,5,24,3,4,16,5,1,30,20,5,1,0,17,10,13,28,0,2,3,16,11,2,8,1,11,0,5,11,36,31,8,6,7,0,7,1,29,16,7,10,20,11,2,1,12,19,1,1,7,31,1,10,39,35,37,0,18,8,30,22,7,8,4,14,23,5,20,17,32,25,22,18,35,0,0,26,30,40,12,19,10,8,1,0,0
00:10:08,23,11,6,18,28,22,25,10,27,24,25,18,23,22,7,8,5,24,3,4,16,5,1,30,20,4,1,0,17,10,13,28,0,2,3,16,11,2,8,1,11,0,5,10,36,31,8,6,6,0,7,0,29,16,7,10,20,11,2,1,12,19,1,1,7,31,1,10,39,35,38,0,18,8,30,23,7,8,4,14,23,5,20,17,32,25,22,18,35,0,0,26,30,40,12,19,10,8,1,0,0
00:12:09,23,11,6,18,28,22,25,10,27,24,25,18,23,22,7,8,5,24,3,4,16,5,1,30,20,4,1,0,17,10,13,28,0,2,3,16,11,2,8,1,11,0,5,10,36,31,8,6,6,0,7,0,29,16,7,10,20,11,2,1,12,19,1,1,7,31,1,10,39,35,38,0,18,8,30,23,7,8,4,14,23,5,20,17,32,25,22,18,35,0,0,26,30,40,12,19,10,8,1,0,0
00:14:09,23,11,6,18,28,22,25,10,27,24,25,18,23,23,7,8,5,24,3,4,16,5,1,30,20,4,1,0,17,9,13,28,0,2,3,18,12,2,8,1,11,0,5,10,37,31,8,6,6,0,7,0,29,16,7,10,20,11,2,1,12,19,1,1,6,31,1,10,39,35,38,0,18,8,30,23,7,8,4,14,23,5,20,17,32,25,22,18,35,0,0,26,30,40,12,19,10,8,1,0,0
00:16:08,23,11,6,18,28,22,26,10,27,24,26,18,23,23,7,8,5,24,3,4,16,5,1,30,20,4,2,0,17,9,13,28,0,2,3,18,12,2,8,1,11,0,5,10,37,31,8,6,6,0,7,0,29,16,7,10,20,11,2,1,12,19,1,1,6,31,1,10,39,35,38,0,18,8,30,23,7,8,4,14,23,5,20,17,33,25,22,18,35,0,0,26,30,40,12,19,10,8,1,0,0
00:18:09,23,11,6,18,28,22,26,10,27,24,26,18,23,23,7,8,5,24,3,3,16,5,1,30,21,4,2,0,17,9,13,28,0,2,3,18,12,2,9,1,11,1,5,10,37,31,8,6,7,0,7,0,29,16,6,10,20,11,2,1,12,19,1,1,6,31,1,10,39,35,38,0,18,8,30,23,8,8,4,14,23,5,20,17,33,25,22,18,35,0,0,26,30,40,12,19,10,8,1,0,0
