,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:00:08,28,4,1,7,20,14,24,8,5,20,14,8,17,20,12,13,1,23,7,10,6,35,7,20,8,6,21,21,6,15,7,17,3,17,3,11,0,30,4,14,4,8,23,1,19,18,1,1,2,19,16,18,26,20,23,6,13,18,5,14,5,13,40,5,21,14,12,12,2,24,31,3,13,25,23,25,21,28,1,21,30,0,0,15,9,12,22,12,3,0,27,23,32,23,2,19,29,8,2,1,19
00:02:08,28,4,1,7,20,14,24,8,5,20,14,8,17,20,12,13,1,23,7,10,6,35,7,20,8,6,21,21,6,15,7,17,3,17,3,11,0,30,4,14,4,8,23,1,19,18,1,1,2,19,16,18,26,20,23,6,13,18,5,14,5,13,40,5,21,14,12,12,2,24,31,3,13,25,23,25,21,28,1,21,30,0,0,15,9,12,22,12,3,0,27,23,32,23,2,19,29,8,2,1,19
00:04:08,28,4,1,7,20,14,24,8,5,21,14,8,17,20,12,13,1,23,7,9,6,35,7,21,8,6,21,21,6,15,7,17,3,18,3,11,0,30,4,13,4,8,23,1,19,18,0,1,2,19,16,18,26,20,23,6,13,19,5,13,5,13,40,5,23,14,12,10,2,24,31,3,13,24,23,26,21,28,1,21,30,0,1,15,9,12,22,12,3,0,27,24,32,23,2,19,29,8,2,1,18
00:06:09,27,4,1,8,20,14,24,8,5,21,14,8,17,23,12,13,1,23,7,9,5,34,7,21,8,6,21,21,6,15,7,17,3,18,3,14,0,29,4,12,4,8,23,1,18,19,0,1,2,18,16,18,26,20,24,8,13,19,5,13,5,13,39,5,23,14,12,10,2,24,32,3,13,24,23,26,21,28,1,21,30,0,1,15,9,12,24,11,3,0,27,24,32,22,2,19,30,8,2,1,18
00:08:09,27,4,1,8,20,14,24,8,5,21,14,8,17,23,12,13,1,23,7,9,5,34,7,21,8,6,21,21,6,15,7,17,3,18,3,14,0,29,4,12,4,8,23,1,18,19,0,1,2,18,16,18,26,20,24,8,13,19,5,13,5,13,39,5,23,14,12,10,2,24,32,3,13,24,23,26,21,28,1,21,30,0,1,15,9,12,24,11,3,0,27,24,32,22,2,19,30,8,2,1,18
00:10:08,27,4,1,8,20,14,24,8,5,21,14,8,17,23,12,12,1,24,7,9,5,33,7,21,8,6,20,21,5,15,7,17,3,18,3,14,0,29,4,11,4,8,23,1,18,18,1,1,1,18,16,18,26,20,25,8,13,19,5,14,5,13,39,5,23,14,12,10,2,24,32,3,13,24,23,26,21,27,1,21,30,0,1,16,9,12,24,11,3,0,27,24,32,22,2,19,30,8,2,1,18
00:12:09,27,4,1,8,21,14,24,8,5,19,14,8,17,25,12,12,2,25,7,9,5,33,6,22,7,6,20,21,5,15,7,17,3,18,3,14,0,29,4,10,4,8,23,1,18,18,1,1,1,18,16,18,26,20,25,8,13,19,5,14,5,13,39,5,23,14,12,10,2,24,32,3,12,23,23,26,20,27,1,21,30,0,1,16,9,12,25,11,3,0,27,25,32,22,2,18,29,8,1,1,18
00:14:09,27,4,1,8,21,14,24,8,5,19,14,8,17,25,12,12,2,25,7,9,5,33,6,22,7,6,20,21,5,15,7,17,3,18,3,14,0,29,4,10,4,8,23,1,18,18,1,1,1,18,16,18,26,20,25,8,13,19,5,14,5,13,39,5,23,14,12,10,2,24,32,3,12,23,23,26,20,27,1,21,30,0,1,16,9,12,25,11,3,0,27,25,32,22,2,18,29,8,1,1,18
00:16:09,28,4,1,8,22,14,25,8,5,19,14,8,17,25,12,12,2,27,7,9,5,33,6,22,7,6,19,21,5,15,7,17,3,18,3,14,0,29,4,9,4,8,24,1,18,19,1,1,1,18,16,16,26,20,25,8,13,19,5,14,6,13,39,5,23,14,12,10,3,24,32,3,12,23,23,26,20,27,1,21,30,0,1,16,9,12,25,11,3,0,27,25,32,23,2,18,29,8,1,1,18
00:18:09,28,4,1,8,22,14,25,8,5,19,14,8,17,25,12,12,2,27,7,9,5,33,6,22,7,6,19,21,5,15,7,17,3,18,3,14,0,29,4,9,4,8,24,1,18,19,1,1,1,18,16,16,26,20,25,8,13,19,5,14,6,13,39,5,23,14,12,10,3,24,32,3,12,23,23,26,20,27,1,21,30,0,1,16,9,12,25,11,3,0,27,25,32,23,2,18,29,8,1,1,18
