,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:00:09,13,2,8,24,32,20,21,3,8,38,36,22,23,19,12,9,23,28,10,2,10,9,1,24,11,4,1,0,31,0,1,30,4,4,2,18,16,30,10,2,7,5,6,18,19,36,23,14,0,15,0,4,40,24,2,6,10,15,14,9,8,38,0,20,8,31,3,6,38,32,40,5,6,9,5,20,11,9,4,18,21,24,8,16,22,13,21,11,38,3,2,11,13,34,19,1,29,3,2,0,1
00:02:09,13,2,8,24,32,20,21,3,8,38,36,22,23,19,12,9,23,29,11,2,10,9,1,24,11,4,0,0,30,0,1,30,4,4,2,18,15,30,10,1,7,4,6,18,19,37,23,14,0,15,1,4,40,24,2,6,10,15,14,9,8,37,0,20,8,31,3,8,38,33,40,5,6,9,5,20,10,9,4,18,21,24,8,16,22,13,20,11,38,3,2,11,13,34,19,1,29,3,2,0,1
00:04:08,13,2,8,24,32,20,21,3,8,38,36,22,23,19,12,9,23,29,11,2,10,9,1,24,11,4,0,0,30,0,1,30,4,4,2,19,16,30,10,1,6,4,6,18,19,37,23,14,0,15,1,5,40,24,2,6,10,15,14,10,8,37,0,20,8,31,3,8,38,33,40,5,5,9,5,20,10,9,4,18,21,24,8,16,22,13,20,11,38,3,2,11,13,34,19,1,29,3,2,0,1
00:06:09,13,2,8,24,32,20,21,3,8,38,36,22,23,19,12,9,23,29,11,2,10,9,1,24,11,4,0,0,30,0,1,30,4,4,2,19,16,30,10,1,6,4,6,18,19,37,23,14,0,15,1,5,40,24,2,6,10,15,14,10,8,37,0,20,8,31,3,8,38,33,40,5,5,9,5,20,10,9,4,18,21,24,8,16,22,13,20,11,38,3,2,11,13,34,19,1,29,3,2,0,1
00:08:09,13,2,8,24,32,20,21,3,8,38,36,22,23,19,13,9,23,29,11,2,10,9,1,24,11,4,0,1,30,0,2,30,4,4,2,19,16,30,10,1,6,4,6,18,19,37,23,14,0,15,1,5,40,24,2,6,10,16,13,10,7,37,0,20,8,31,3,8,38,33,40,5,5,9,5,20,10,9,5,18,22,24,8,16,22,13,20,11,38,3,2,11,13,34,19,1,29,3,2,0,1
00:10:08,13,2,8,24,32,20,21,3,8,38,36,22,23,19,13,9,22,29,11,2,10,9,1,24,11,4,0,1,30,0,2,30,4,4,2,19,16,30,10,0,6,3,6,18,19,37,23,15,0,15,1,5,40,24,2,6,10,16,13,10,7,37,0,20,8,31,3,8,38,33,40,5,5,9,5,20,10,9,5,18,22,24,8,16,22,13,20,11,38,4,2,11,13,34,19,1,29,3,2,0,1
00:12:08,13,2,8,24,32,20,21,3,8,38,36,22,23,19,13,9,22,29,11,2,10,9,1,24,11,4,0,1,30,0,2,30,4,4,2,19,16,30,10,0,6,3,6,18,19,37,23,15,0,15,1,5,40,24,2,6,10,16,13,10,7,37,0,20,8,31,3,8,38,33,40,5,5,9,5,20,10,9,5,18,22,24,8,16,22,13,20,11,38,4,2,11,13,34,19,1,29,3,2,0,1
00:14:09,13,2,8,24,32,20,21,3,8,38,36,22,23,19,13,9,22,29,11,2,10,9,1,24,11,4,0,0,30,0,2,30,4,4,2,19,15,30,10,0,6,3,6,18,19,37,23,15,0,15,1,5,40,24,2,6,10,16,13,10,7,37,1,20,8,31,3,8,38,33,40,5,5,9,5,20,10,9,5,18,23,24,8,16,22,13,20,11,38,4,2,11,13,34,19,1,29,3,2,0,1
00:16:09,13,2,8,24,32,20,21,3,8,38,36,22,23,19,13,9,22,29,11,1,10,9,1,24,11,4,0,0,30,0,2,30,4,4,2,19,15,30,10,0,6,3,6,18,19,37,23,15,0,15,1,5,40,24,2,6,10,16,12,10,7,38,1,20,8,31,3,8,38,33,40,5,5,9,5,19,10,9,5,18,23,24,8,16,22,13,20,11,38,4,2,11,13,34,19,1,30,3,2,0,1
00:18:08,13,2,8,24,32,20,21,3,8,38,36,22,23,19,13,9,22,29,11,1,10,9,1,24,11,4,0,0,30,0,2,30,4,4,2,19,15,30,10,0,6,3,6,18,19,37,23,15,0,15,1,5,40,24,2,6,10,16,12,10,7,38,1,20,8,31,3,8,38,33,40,5,5,9,5,19,10,9,5,18,23,24,8,16,22,13,20,11,38,4,2,11,13,34,19,1,30,3,2,0,1
00:20:08,13,2,8,24,32,20,21,3,8,38,36,22,23,19,13,9,22,29,11,1,10,9,0,24,11,4,0,0,30,0,2,30,4,4,2,19,15,30,10,0,7,3,6,18,19,37,23,15,0,15,1,5,40,24,2,6,10,16,12,10,7,38,1,20,8,31,3,7,38,33,40,5,5,9,5,19,10,9,5,18,23,24,8,16,22,13,20,11,38,4,2,11,13,34,19,1,30,3,2,0,1
00:22:09,13,2,8,24,32,20,21,3,8,38,36,21,23,19,13,9,22,29,11,1,10,9,0,24,11,4,1,0,30,0,2,30,4,4,2,19,15,30,10,0,7,4,6,18,19,36,23,15,0,15,1,5,40,24,2,6,10,17,12,10,7,38,1,20,8,31,3,7,39,33,40,5,5,9,5,19,9,9,5,18,23,24,8,16,22,13,20,11,38,4,2,11,13,34,19,1,30,3,2,0,1
00:24:09,13,2,8,24,32,20,21,3,8,38,36,21,23,19,13,9,22,29,11,1,10,9,0,24,11,4,1,0,30,0,2,30,4,4,2,19,15,30,10,0,7,4,6,18,19,36,23,15,0,15,1,5,40,24,2,6,10,17,12,10,7,38,1,20,8,31,3,7,39,33,40,5,5,9,5,19,9,9,5,18,23,24,8,16,22,13,20,11,38,4,2,11,13,34,19,1,30,3,2,0,1
00:26:08,13,2,8,24,33,20,21,3,8,37,36,21,23,18,13,9,22,29,11,1,10,9,0,24,11,4,0,0,29,0,2,30,4,4,2,19,15,30,10,0,7,4,6,18,19,36,23,14,0,15,1,5,40,24,2,6,10,17,12,9,7,38,1,20,8,31,4,7,39,33,40,5,5,9,5,19,9,9,5,18,23,24,8,16,22,13,20,11,38,4,2,11,13,34,19,1,30,3,3,0,1
00:28:09,13,2,8,24,33,20,21,2,8,37,36,21,23,18,13,9,22,29,11,1,10,7,0,24,11,4,0,0,29,0,2,29,4,4,2,19,15,30,10,0,7,5,6,18,20,36,23,14,0,15,1,5,40,23,2,6,10,17,12,9,7,38,1,20,8,31,4,7,39,33,40,5,5,9,5,19,9,9,5,18,23,24,8,16,22,13,20,11,38,4,2,11,13,34,19,1,30,2,3,0,1
00:30:09,13,2,8,24,33,20,21,2,8,37,36,21,23,18,13,9,22,29,11,1,10,7,0,24,11,4,0,0,29,0,2,29,4,4,2,19,15,30,10,0,7,5,6,18,20,36,23,14,0,15,1,5,40,23,2,6,10,17,12,9,7,38,1,20,8,31,4,7,39,33,40,5,5,9,5,19,9,9,5,18,23,24,8,16,22,13,20,11,38,4,2,11,13,34,19,1,30,2,3,0,1
00:32:08,13,2,8,24,33,20,21,2,8,37,36,21,23,18,13,9,22,29,10,1,10,7,0,24,11,4,0,0,29,0,2,29,3,4,2,19,15,30,9,0,7,5,6,18,20,36,23,14,0,15,1,5,40,23,1,6,10,17,12,9,7,38,1,20,8,31,4,7,39,33,40,5,5,9,5,19,8,9,5,18,23,24,8,16,22,13,20,11,38,4,2,11,13,34,19,1,30,2,3,0,1
00:34:09,13,2,8,24,33,20,21,2,8,37,35,21,23,17,13,9,22,30,10,1,10,6,0,24,11,4,0,0,29,0,2,29,3,4,2,19,14,30,9,0,7,6,6,18,20,36,23,14,0,16,1,5,40,23,1,6,10,17,12,8,7,37,1,20,7,31,3,7,39,33,40,5,6,8,5,20,8,9,5,18,23,23,8,17,22,13,21,11,38,4,2,11,13,34,19,1,30,2,3,0,1
00:36:09,13,2,8,24,33,20,21,2,8,37,35,21,23,17,13,9,22,30,10,1,10,6,0,24,11,4,0,0,29,0,2,29,3,4,2,19,14,30,9,0,7,6,6,18,20,36,23,14,0,16,1,5,40,23,1,6,10,17,12,8,7,37,1,20,7,31,3,7,39,33,40,5,6,8,5,20,8,9,5,18,23,23,8,17,22,13,21,11,38,4,2,11,13,34,19,1,30,2,3,0,1
00:38:08,13,2,8,24,33,20,22,2,8,37,35,21,23,17,14,9,23,30,10,1,10,6,0,24,11,4,0,0,29,0,2,29,3,4,2,19,14,30,9,0,7,6,6,18,20,36,23,14,0,16,1,5,40,23,1,6,10,17,12,8,7,37,1,20,7,31,3,7,39,33,40,5,6,8,5,20,8,9,5,18,23,23,8,17,22,14,21,11,38,4,2,11,13,34,19,1,30,2,4,0,1
00:40:08,13,2,8,24,33,20,22,2,8,37,35,21,23,17,14,9,23,30,10,1,10,6,0,24,11,4,0,0,29,0,2,30,3,4,2,19,14,30,9,0,7,6,6,18,20,36,23,14,0,16,1,5,40,24,1,6,10,17,13,8,7,37,1,20,7,31,3,7,39,33,40,5,6,8,5,20,8,9,5,18,23,23,8,18,22,14,21,11,38,4,2,11,13,34,19,1,30,2,4,0,1
