,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:00:09,3,4,5,25,21,27,27,3,8,23,35,16,18,24,1,1,29,26,26,15,20,0,0,29,30,0,5,21,12,14,0,29,1,17,2,10,19,12,1,20,1,1,4,13,9,39,24,17,28,6,9,0,40,29,22,11,33,1,10,9,1,8,0,6,1,24,12,11,15,19,20,1,16,5,17,24,1,0,7,20,27,24,7,7,30,27,30,11,27,4,11,26,19,25,18,2,24,3,3,0,1
00:02:08,3,4,5,25,21,27,27,3,8,23,35,16,18,24,1,1,29,26,26,15,20,0,0,29,30,0,5,21,12,14,0,29,1,17,2,10,19,12,1,20,1,1,4,13,9,39,24,17,28,6,9,0,40,29,22,11,33,1,10,9,1,8,0,6,1,24,12,11,15,19,20,1,16,5,17,24,1,0,7,21,27,24,7,7,30,27,30,11,27,4,11,26,19,25,18,2,24,3,3,0,1
00:04:08,3,4,5,25,21,27,27,3,8,23,35,16,18,24,1,1,29,26,26,15,20,0,0,29,30,0,5,21,12,14,0,29,1,17,2,10,19,12,1,20,1,1,4,13,9,39,24,17,28,6,9,0,40,29,22,11,33,1,10,9,1,8,0,6,1,24,12,11,15,19,20,1,16,5,17,24,1,0,7,21,27,24,7,7,30,27,30,11,27,4,11,26,19,25,18,2,24,3,3,0,1
00:06:09,3,4,5,25,21,27,27,3,8,23,35,16,18,24,1,1,29,26,26,15,20,0,0,29,30,0,5,21,12,14,0,29,1,17,2,10,19,12,1,20,1,1,4,13,9,39,24,17,28,6,9,0,40,29,22,11,33,1,10,9,1,8,0,6,1,24,12,11,15,19,20,1,16,5,17,24,1,0,7,21,27,24,7,7,30,27,30,11,27,4,11,26,19,25,18,2,24,3,3,0,1
00:08:09,3,4,5,25,21,27,27,3,8,23,35,16,18,24,1,1,29,26,26,15,20,0,0,29,30,0,5,21,12,14,0,29,1,17,2,10,19,12,1,20,1,1,4,13,9,39,24,17,28,6,9,0,40,29,22,11,33,1,10,9,1,8,0,6,1,24,12,11,15,19,20,1,16,5,17,24,1,0,7,21,27,24,7,7,30,27,30,11,27,4,11,26,19,25,18,2,24,3,3,0,1
00:10:08,3,4,5,25,21,27,27,3,8,23,35,16,18,24,1,1,29,26,26,15,20,0,0,29,30,0,5,21,12,14,0,29,1,17,2,10,19,12,1,20,1,1,4,13,9,39,24,17,28,6,9,0,40,29,22,11,33,1,10,9,1,8,0,6,1,24,12,11,15,19,20,1,16,5,17,24,1,0,7,21,27,24,7,7,30,27,30,11,27,4,11,26,19,25,18,2,24,3,3,0,1
00:12:09,3,4,5,25,21,27,27,3,8,23,35,16,18,24,1,1,29,26,26,15,20,0,0,29,30,0,5,21,12,14,0,29,1,17,2,10,19,12,1,20,1,1,4,13,9,39,24,17,28,6,9,0,40,29,22,11,33,1,10,9,1,8,0,6,1,24,12,11,15,19,20,1,16,5,17,24,1,0,7,21,27,24,7,7,30,27,30,11,27,4,11,26,19,25,18,2,24,3,3,0,1
00:14:09,3,4,5,25,21,27,27,3,8,23,35,16,18,24,1,1,29,26,26,15,20,0,0,29,30,0,5,21,12,14,0,29,1,17,2,10,19,12,1,20,1,1,4,13,9,39,24,17,28,6,10,0,40,29,22,11,33,1,10,9,1,8,0,6,1,24,12,11,15,19,20,1,16,5,17,24,1,0,7,21,27,24,7,7,31,27,30,11,27,4,11,26,19,25,18,2,24,3,3,0,1
00:16:08,3,4,5,25,21,27,27,3,8,23,35,16,18,24,1,1,29,26,26,15,20,0,0,29,30,0,5,21,12,14,0,29,1,17,2,10,19,12,1,20,1,1,4,13,9,39,24,17,28,6,10,0,40,29,22,11,33,1,10,9,1,8,0,6,1,24,12,11,15,19,20,1,16,5,17,24,1,0,7,21,27,24,7,7,31,27,30,11,27,4,11,26,19,25,18,2,24,3,3,0,1
00:18:09,3,4,5,25,21,27,27,3,8,23,35,16,18,24,1,1,29,26,26,15,20,0,0,29,30,0,5,21,12,14,0,29,1,17,2,10,19,12,1,20,1,1,4,13,9,39,24,17,28,6,10,0,40,29,22,11,33,1,10,9,1,8,0,6,1,24,12,11,15,19,20,1,16,5,17,24,1,0,7,21,27,24,7,7,31,27,30,11,27,4,11,26,19,25,18,2,24,3,3,0,1
