Time,Weather,Temperature,Feels_Like,Wind_Speed
00:00:09,Fair,12,12,14
00:02:09,Fair,12,12,14
00:04:09,Fair,12,12,14
00:06:09,Fair,12,12,14
00:08:09,Fair,12,12,14
00:10:08,Fair,12,12,14
00:12:09,Fair,12,12,14
00:14:09,Fair,12,12,14
00:16:09,Fair,12,12,14
00:18:09,Fair,12,12,14
00:20:09,Fair,12,12,14
00:22:08,Fair,11,11,16
00:24:09,Fair,11,11,16
00:26:09,Fair,11,11,16
00:28:09,Fair,11,11,16
00:30:09,Fair,11,11,16
00:32:09,Fair,11,11,16
00:34:09,Fair,11,11,16
00:36:09,Fair,11,11,16
00:38:09,Fair,11,11,16
00:40:09,Fair,11,11,16
00:42:08,Fair,11,11,16
00:44:09,Fair,11,11,16
00:46:09,Fair,11,11,16
00:48:08,Fair,11,11,16
00:50:09,Fair,11,11,16
00:52:09,Fair,11,11,16
00:54:09,Fair,11,11,16
00:56:09,Fair,11,11,16
00:58:09,Fair,11,11,16
01:00:16,Fair,11,11,16
01:02:08,Fair,11,11,16
01:04:08,Fair,11,11,16
01:06:09,Fair,11,11,16
01:08:09,Fair,11,11,16
01:10:08,Fair,11,11,16
01:12:09,Fair,11,11,16
01:14:09,Fair,11,11,16
01:16:09,Fair,11,11,12
01:18:09,Fair,11,11,12
01:20:09,Fair,11,11,12
01:22:08,Fair,11,11,12
01:24:09,Fair,11,11,12
01:26:09,Fair,11,11,12
01:28:09,Fair,11,11,12
01:30:09,Fair,11,11,12
01:32:09,Fair,11,11,12
01:34:09,Fair,11,11,12
01:36:09,Fair,11,11,12
01:38:09,Fair,11,11,12
01:40:09,Fair,11,11,12
01:42:08,Fair,11,11,12
01:44:09,Fair,11,11,12
01:46:09,Fair,11,11,12
01:48:08,Fair,11,11,12
01:50:09,Fair,11,11,12
01:52:09,Fair,11,11,12
01:54:09,Fair,11,11,12
01:56:08,Fair,11,11,12
01:58:09,Fair,11,11,12
02:00:09,Fair,11,11,12
02:02:09,Fair,11,11,12
02:04:09,Fair,11,11,12
02:06:09,Fair,11,11,12
02:08:09,Fair,11,11,12
02:10:08,Fair,11,11,12
02:12:09,Fair,11,11,12
02:14:09,Fair,11,11,12
02:16:08,Fair,10,10,14
02:18:09,Fair,10,10,14
02:20:09,Fair,10,10,14
02:22:08,Fair,10,10,14
02:24:09,Fair,10,10,14
02:26:09,Fair,10,10,14
02:28:09,Fair,10,10,14
02:30:09,Fair,10,10,14
02:32:09,Fair,10,10,14
02:34:09,Fair,10,10,14
02:36:08,Fair,10,10,14
02:38:09,Fair,10,10,14
02:40:09,Fair,10,10,14
02:42:08,Fair,10,10,14
02:44:09,Fair,10,10,14
02:46:09,Fair,10,10,14
02:48:08,Fair,10,10,14
02:50:09,Fair,10,10,14
02:52:09,Fair,10,10,14
02:54:09,Fair,10,10,14
02:56:09,Fair,10,10,14
02:58:09,Fair,10,10,14
03:00:08,Fair,10,10,14
03:02:08,Fair,10,10,14
03:04:09,Fair,10,10,14
03:06:08,Fair,10,10,14
03:08:08,Fair,10,10,14
03:10:09,Fair,10,10,16
03:12:09,Fair,10,10,16
03:14:08,Fair,10,10,16
03:16:08,Fair,10,10,16
03:18:09,Fair,10,10,16
03:20:08,Fair,10,10,16
03:22:09,Fair,10,10,16
03:24:09,Fair,10,10,16
03:26:09,Fair,10,10,16
03:28:08,Fair,10,10,16
03:30:09,Fair,10,10,16
03:32:09,Fair,10,10,16
03:34:09,Fair,10,10,16
03:36:08,Fair,10,10,16
03:38:09,Fair,10,10,16
03:40:09,Fair,10,10,16
03:42:08,Fair,10,10,16
03:44:09,Fair,10,10,16
03:46:09,Fair,10,10,16
03:48:09,Fair,10,10,16
03:50:09,Fair,10,10,16
03:52:09,Fair,10,10,16
03:54:09,Fair,10,10,16
03:56:09,Fair,10,10,16
03:58:09,Fair,10,10,16
04:00:09,Fair,10,10,16
04:02:08,Fair,10,10,16
04:04:09,Fair,10,10,16
04:06:08,Fair,10,10,16
04:08:09,Fair,10,10,16
04:10:09,Fair,10,10,16
04:12:08,Fair,10,10,16
04:14:09,Fair,10,10,16
04:16:09,Fair,10,10,16
04:18:08,Fair,10,10,16
04:20:09,Fair,10,10,16
04:22:09,Fair,10,10,16
04:24:08,Fair,10,10,16
04:26:09,Fair,10,10,16
04:28:09,Fair,10,10,16
04:30:08,Fair,10,10,16
04:32:08,Fair,10,10,16
04:34:09,Fair,10,10,16
04:36:08,Fair,10,10,16
04:38:09,Fair,10,10,16
04:40:09,Fair,10,10,16
04:42:08,Fair,10,10,16
04:44:09,Fair,10,10,16
04:46:09,Fair,10,10,16
04:48:09,Fair,10,10,16
04:50:09,Fair,10,10,16
04:52:09,Fair,10,10,16
04:54:09,Fair,10,10,16
04:56:09,Fair,10,10,16
04:58:08,Fair,10,10,16
05:00:09,Fair,10,10,16
05:02:09,Fair,10,10,16
05:04:08,Fair,10,10,16
05:06:09,Fair,10,10,16
05:08:09,Fair,10,10,16
05:10:09,Fair,10,10,16
05:12:08,Fair,10,10,16
05:14:09,Fair,10,10,16
05:16:09,Fair,10,10,12
05:18:09,Fair,10,10,12
05:20:09,Fair,10,10,12
05:22:09,Fair,10,10,12
05:24:09,Fair,10,10,12
05:26:09,Fair,10,10,12
